trading_date,selected_symbols,selected_count,daily_return,benchmark_return,avg_predicted_return,daily_cost_rate,daily_return_net,cumulative_return,cumulative_return_net,benchmark_cumulative_return
2022-02-24,"DPR,BVS,TL4,CLX,ILA,PGB,CIA,BTS,ITD,VE9",10,0.02073469139336558,0.04596897301597133,0.010926306271388997,0.004,0.01673469139336558,0.02073469139336548,0.016734691393365475,0.04596897301597136
2022-02-25,"HPX,CLX,EVS,BMS,TDT,DHM,ITD,ILA",8,0.009991452610921284,0.01876062031976776,0.008545045045116328,0.004,0.005991452610921284,0.0309333136907457,0.022826409114728552,0.0655919997849812
2022-02-28,"BVS,MPC,MIG,NAB,DHM,MAC,TDT",7,0.035523410047770744,0.03725955783249396,0.007077549795141477,0.004,0.03152341004777075,0.0675555805248893,0.055069385416941063,0.10529548652681253
2022-03-01,"VMD,BMS,VNH,DHM",4,0.03560601407200484,0.01939989268608228,0.006313959999147023,0.004,0.031606014072004834,0.10556697954770589,0.08841592325937042,0.12673810035184396
2022-03-02,"KSQ,NAF,CIA,DPR,BMS,GSP,S99,MIG,VMD,DHM",10,0.011409902822264928,0.020594346151502487,0.00854457630231733,0.004,0.0074099028222649275,0.11818139134785022,0.09648097948092804,0.14994253481257624
2022-03-03,"ILA,DPR,AFX",3,0.002705592547231831,0.01764551779617231,0.009005039130021597,0.004,-0.001294407452768169,0.12120673458673425,0.09506168632926926,0.170233866275187
2022-03-04,"NAF,PGB,DBD,TTZ,BHA",5,-0.0023569873492851113,0.024853077979518502,0.009171067118617149,0.004,-0.006356987349285111,0.11856406449738,0.08810039304258721,0.19931777980799747
2022-03-07,"NAG,NHH,NAF,SSN,HBS,ILA",6,-0.017733578849026693,-0.02076071388551835,0.0063915841836844995,0.004,-0.021733578849026693,0.0987279204619278,0.06445207735473923,0.17441908652358862
2022-03-08,"MPC,AFX,S99,TDT,SWC,MAC,NHH,ACL,HBS,EVS",10,0.0001541962279277387,-0.019722885357256165,0.008619984427451554,0.004,-0.0038458037720722612,0.09889734016278173,0.060358403540458294,0.15125615351871025
2022-03-09,"MPC,NAF,NHH,HBS,BHA,BTN",6,0.0031126677900720954,-0.0261867091676402,0.010345224298843658,0.004,-0.0008873322099279047,0.10231784251810239,0.059417513374929065,0.12110854344905952
2022-03-10,"MAC,EVS,SSN,TDT,S99,NAF,HBS",7,-0.0022343583971754194,-0.03699665502991449,0.007382082570639976,0.004,-0.00623435839717542,0.09985486939031585,0.05281272490430533,0.07963127741598486
2022-03-11,"NAF,MAC,S99,BMS,MIG,ILA,TDT",7,-0.008619216180185272,-0.022057818477659513,0.007765240691527049,0.004,-0.012619216180185272,0.09037498250421128,0.039527053531488,0.05581696667593938
2022-03-14,"VE9,NAF,BMS,DBD,KMR,GHC,SMT,S99,TDT,ILA",10,0.0167077439034092,0.016623208251618313,0.01092792510267111,0.004,0.012707743903409199,0.1085926884705759,0.05273709710843155,0.07336803198858544
2022-03-15,"BVS,S99,KMR,GSP,NAF",5,0.01642071441216806,0.005541805967188277,0.008805898632581455,0.004,0.01242071441216806,0.12679657240736875,0.06581284394271014,0.0793164293532489
2022-03-16,"VBB,SD3,MAC,DPR,NAF,TTZ",6,0.038411569096483654,-0.001930477542782152,0.008894307155378348,0.004,0.03441156909648366,0.1700785968060754,0.10248913626596456,0.07723283322482666
2022-03-17,"VNP,VBB,DPR,S99,DVN,KMR,VNG,ITD",8,0.005099338320127739,-0.012560302536065084,0.009160162359013957,0.004,0.0010993383201277386,0.17604522343232976,0.10370114482098614,0.06370246293774029
2022-03-18,"SMT,NHH,DVN,CLX,BVS,NAF,VNG",7,-0.0005542145978247236,-0.023707340675510308,0.007970182337132505,0.004,-0.004554214597824724,0.17539344200180151,0.09867465295560662,0.03848490627149603
2022-03-21,"DVN,NHH,PGT,PGB",4,0.002336840239199778,-0.0062672427124355985,0.007184802155475234,0.004,-0.0016631597608002223,0.17814014869396266,0.09684738148259964,0.031976469310691646
2022-03-22,"DVN,ITD",2,-0.04997163005592925,-0.005764148969935777,0.006725297062177615,0.004,-0.053971630055929254,0.11926656502939048,0.03764874038140609,0.02602800320811638
2022-03-23,"MPC,GSP,MAC,TDT,VNG,VNR,ILA,TTZ",8,0.0014172722320959369,-0.016228389340395815,0.006056906458089623,0.004,-0.002582727767904063,0.12085287045232018,0.03496877616629246,0.00937722129790619
2022-03-24,"ILA,VDS,BMS,VNG,THT,BVS,TDT",7,-0.016501115119249312,-0.03202401273427369,0.005746962927842698,0.004,-0.020501115119249312,0.10235754820524545,0.013750762141278683,-0.022947087690623702
2022-03-25,"ACC,DVN,TTN,EVS,ONE,MPC",6,-0.027248997927798058,-0.03021111157196518,0.009590232240468474,0.004,-0.031248997927798058,0.07231940965850803,-0.017927933324177747,-0.052464942236115863
2022-03-28,"NDT,BVS,NDX,TTZ,SD3,BTN,ILA,ONE,GSP,AFX",10,0.008619352710588547,-0.01528199093221458,0.008216663419308245,0.004,0.0046193527105885465,0.08156210886876458,-0.013391396060985605,-0.06694516439681897
2022-03-29,"HPX,MPC,TDT",3,-0.013327088819207225,-0.033380263135416186,0.008887220997374046,0.004,-0.017327088819207227,0.06714803458038143,-0.030486450971230927,-0.09809078032902563
2022-03-30,"BTN,PXI,XMC,ACC,CST,THT,VE9,PCT,BVS,MPC",10,0.0010520039357018618,-0.016349894124386997,0.012358418136414384,0.004,-0.0029479960642981385,0.0682706785127365,-0.0333445730980515,-0.11283690058045459
2022-03-31,"TNT,HPX,TNS,VDS,ILA,BVS,ACC,TTZ,SD3,KSQ",10,-0.031190845299681903,-0.0404001066975452,0.011848219755533584,0.004,-0.0351908452996819,0.034950413041059614,-0.06736199468425585,-0.14867838445512915
2022-04-01,"PXI,HPX,PVO,SBV,MPC,ACC",6,-0.011097634800417422,-0.05176278442831284,0.010571719502800447,0.004,-0.015097634800417422,0.0234649113205887,-0.08144262268950264,-0.19274516171974132
2022-04-04,"ONE,NDT,TTN,CSM,KSQ,TDT,AFX,TNS,TTZ,ACC",10,-0.044758052506204384,-0.06820888330165828,0.007330646086521298,0.004,-0.04875805250620438,-0.02234338491855603,-0.12622969152236918,-0.2478071127786985
2022-04-05,"L62,PV2,SD3,TDT,MPC,NHH",6,-0.05956242102972029,-0.06806225519161917,0.008473351340985888,0.004,-0.06356242102972029,-0.08057497984852824,-0.18176864775309298,-0.2990030570220755
2022-04-06,"HPX,PV2,KSQ,SD6,SD3,CTP,KMR,MPC,TTZ,CSM",10,-0.054971784940292215,-0.06366349091820699,0.010803268699320889,0.004,-0.05897178494029222,-0.13111741432501878,-0.23002121108920204,-0.34363096953504146
2022-04-07,"SCL,KTT,BVS,EVG,ACC,AFX,SD6,PPH",8,-0.05072762147815332,-0.06552441744774856,0.012394670561149429,0.004,-0.05472762147815333,-0.17519376124009833,-0.2721603187949191,-0.38663916788700137
2022-04-08,"ILA,BVS,VNH,EVG,DBD,TDT,SSN,KMR,SD6,UDC",10,-0.10254262718377301,-0.07966507035795962,0.012610165012810048,0.004,-0.10654262718377301,-0.25977155988010503,-0.3497062705991083,-0.4355026017321001
2022-04-12,"VNH,TNS,SCL,BVS,SD6,NHH,ACC,BTS,TNT,SSN",10,-0.10752365819979955,-0.06269135579890608,0.020099889375284084,0.004,-0.11152365819979955,-0.3393636296653274,-0.42222940620628635,-0.47089170897446975
2022-04-13,"TNT,NAF,DVN,TVN,BCA,HPX,CSM,ACC,CLX,GSP",10,-0.08579155153955001,-0.07007206488988413,0.0080335225136273,0.004,-0.08979155153955001,-0.39604064887979573,-0.47410832425695104,-0.5079674194769864
2022-04-14,"NAF,DHM,PV2,HPX,ACC,BTS,CST",7,-0.10124989663568393,-0.10451971990702642,0.011871396073381613,0.004,-0.10524989663568393,-0.45719147075287114,-0.5294583687704736,-0.5593945269783833
2022-04-15,"HHG,PHC,NAF,TVN,S99,PV2,VTD,ITD,NDT,DVN",10,-0.11423090169980243,-0.09421348754100778,0.01647033036488863,0.004,-0.11823090169980244,-0.5191969784991143,-0.5850909301180365,-0.6009055052214052
2022-04-18,"EVG,NAF,ACC,GSP,VTD,GMH,UDC,VNG,TVN,KMR",10,-0.10074792006336272,-0.0985297481285114,0.021517063990904296,0.004,-0.10474792006336273,-0.5676368828755087,-0.6285517922035966,-0.6402281852714157
2022-04-19,"KMR,SD6,HBS,D2D,BVS,VNG,KSQ,S99,NHH,GSP",10,-0.08701157994270346,-0.0832093147499768,0.03154064352431809,0.004,-0.09101157994270347,-0.6052574808054629,-0.6623578804620328,-0.6701645514413368
2022-04-20,"BVS,KMR,SD6,VNH,TNS,VTD,NHH,BTS,GSP,VNR",10,-0.023049695948591974,-0.04653291421086317,0.030003607691690394,0.004,-0.027049695948591974,-0.6143561758508782,-0.671490997134973,-0.6855127560728187
2022-04-21,"PVO,CTP,CIA,NHH,DAG,BTS,D2D,UDC,ACC,BCA",10,0.0038718781401365756,0.005358269554242456,0.02726199897657413,0.004,-0.00012812185986342452,-0.6128630099582766,-0.6715330863194019,-0.683827648648486
2022-04-22,"MPC,D2D,NHH,S99,CSM,VTD,VDS,ITD,UDC,ACC",10,0.038037314308194216,0.023190123153090072,0.017623826159390732,0.004,0.03403731430819422,-0.5981373585877312,-0.6603529547386129,-0.6764955728830424
2022-04-25,"D2D,TNT,NHH,FCM,VNR,ACC,NAB,ITD,TDT,TVN",10,0.07262327011697281,0.05384984819032692,0.034070516009518895,0.004,0.0686232701169728,-0.5689527794305278,-0.637045263807209,-0.6590749085938955
2022-04-26,"D2D,TMT,CLX,PTL,ACC,NHH,TDT,CRE",8,0.053371029457483773,0.01740646229553365,0.014573410865613201,0.004,0.04937102945748377,-0.5459473455239481,-0.6191258148349015,-0.6531406088447338
2022-04-27,"PLP,VDS,FCM,CTI,NHH,DHM,CLX",7,-0.06165845314974843,-0.047052160778850785,0.013013464035747133,0.004,-0.06565845314974843,-0.5739435298474785,-0.6441334246775126,-0.6694610926850257
2022-04-28,"CTI,DST,VDS,HID,NHH,ITD,BTS,BTP,VTD,ACL",10,-0.11506318326043101,-0.0868178062221518,0.013865733892292887,0.004,-0.11906318326043101,-0.6229669435519305,-0.6865040319513959,-0.6981577554891789
2022-04-29,"EVG,BTS,NHH,FCM",4,-0.09948258417354261,-0.07792576575360942,0.010427786919141702,0.004,-0.10348258417354261,-0.6604751663262336,-0.7189454048530517,-0.7216790435294729
2022-05-04,"DST,ILA,PTL,EVG,NAF,FCM,NAB",7,-0.1320077395548499,-0.08537011350483491,0.01509953087425269,0.004,-0.1360077395548499,-0.7052950721422439,-0.7571710050304916,-0.745439335174136
2022-05-05,"NAF,S99,VDS,NHH,PXS,EVG,CTI",7,-0.14583966795451056,-0.1071021252611024,0.014097677712013677,0.004,-0.14983966795451056,-0.748274740965577,-0.7935564210064503,-0.7727033233848652
2022-05-06,"BTN,VDS,DST,TDC,TDT,HAP,CTI,ITD,VNG,S99",10,-0.1188301958518434,-0.10228370249599814,0.023466452159036023,0.004,-0.1228301958518434,-0.7781873027974935,-0.8189139262465835,-0.7959520690340968
2022-05-09,"ILA,NAF,ITD,TVN,MPC,VNG,SD6,BTS,ACC,HCD",10,-0.04781387185851986,-0.060838512929962986,0.03163800786470874,0.004,-0.051813871858519864,-0.7887930266781268,-0.8282966968674055,-0.8083660417204981
2022-05-10,"VNR,LDP,ACC,TDC,PTL,BVS,NAF,VNG,ITD,VIG",10,-0.02562032212284069,-0.033248840899441405,0.0209418000467551,0.004,-0.02962032212284069,-0.7942042173692234,-0.8333826040157487,-0.8147376487102634
2022-05-11,"VDS,ACC,TDC,D2D,DRI,TVN,PTL,FCM,PXS,HAP",10,-0.031968608397594335,-0.04322285053000045,0.019212269003961314,0.004,-0.03596860839759433,-0.8007832221540231,-0.8393755998841332,-0.8227452156288961
2022-05-12,"TDC,VLB,CTI,SSN,DPR,PTL,VDS,VSH,BTS,PLP",10,-0.004209306827979475,-0.004370731413152965,0.026808530587897384,0.004,-0.008209306827979476,-0.8016217866972583,-0.8406942148687445,-0.8235199486830785
2022-05-13,"PGB,VIG,CLX,TVN,HCD,ITD,BTS,HAP,FCM,PTL",10,0.06010324775270158,0.029311660503072035,0.03000439750262853,0.004,0.05610324775270158,-0.7896986117943853,-0.8317566429370871,-0.8183470253333123
2022-05-16,"TDC,CLX,D2D,VBB,VNG,NAF,VTD,GSP,GHC,VSH",10,0.04729349007746915,0.03479044657074892,0.027635568785762298,0.004,0.043293490077469146,-0.7797527251780051,-0.8244728008274838,-0.8120272372237531
2022-05-17,"TDC,CTI,BVS,GSP,NAF",5,0.017078918989836312,-0.018073222307302114,0.01619007260202867,0.004,0.013078918989836312,-0.775991139813588,-0.8221770948089935,-0.815424510753126
2022-05-18,"CTI,TDC,TTN,DAG,BVS,PLP,VDS,TVN,GSP,NHH",10,0.007960457209313977,-0.005128877847469161,0.01760879345722941,0.004,0.0039604572093139764,-0.7742079268675669,-0.8214728348021486,-0.8163711758911102
2022-05-19,"TTN,CTI,CRE,GSP,VDS,NHH,AGG,DHM",8,0.030136531023558663,0.0246943037999319,0.012558240303947033,0.004,0.026136531023558663,-0.7674033370507377,-0.816806754010407,-0.8118365899221409
2022-05-20,"TDC,CLX,CTI,TNT,BVS,AGG,NHA,PLP",8,0.055027815145456516,0.02051218838241467,0.016828175374581977,0.004,0.05102781514545651,-0.7546040508785157,-0.807458802918154,-0.8079769466079464
2022-05-23,"BVS,VDS,CTI,TDC,NHA,TNT,CRE,PTL,PVL,NAF",10,0.06654499719091618,0.04801744380464132,0.020956085082870057,0.004,0.06254499719091618,-0.7382741781335642,-0.7954163142875342,-0.7987564904324979
2022-05-24,"TDC,CTI,CLX,CRE,TNT,HPX,VDS,AGG,HAP,DST",10,0.06094479369714647,0.03958503771763228,0.01585259627416622,0.004,0.05694479369714647,-0.7223233519146982,-0.783766338510836,-0.7907902585158395
2022-05-25,"TDC,BVS,CLX,TNT,AGG,HID",6,0.03410627066041825,0.02887327861246282,0.013707145187611439,0.004,0.03010627066041825,-0.7128528369990232,-0.77725634937215,-0.7847496873615261
2022-05-26,"TDC,CTI,NHA,HPX,PLP,VKC,DST,LDP,DPR",9,-0.005778427216760511,0.0021577748769698677,0.00980391703340517,0.004,-0.009778427216760512,-0.7145120959809236,-0.7794344319478099,-0.7842852256446549
2022-05-27,"LDP,TDC,HPX,CTI,DHM",5,0.010525487361924202,-0.03015604739701184,0.01002536169474615,0.004,0.006525487361924202,-0.7115071966551885,-0.7779951341210097,-0.7907903306043504
2022-05-30,"HPX,CTI,PLP,SBA",4,0.002645831918198227,-0.04771699890320649,0.008904491605301268,0.004,-0.001354168081801773,-0.7107438931879284,-0.7782957660243878,-0.8007731881694428
2022-05-31,"CTI,NHA,TVN,HPX,AGG,PLP",6,-0.05854171428621172,-0.06146999076750279,0.01052398720251324,0.004,-0.06254171428621172,-0.7276774415484626,-0.7921615288817339,-0.8130196584533061
2022-06-01,"AGG,AFX,CRE,NHA,TDC,CLX,NHH,NAG,HPX,HID",10,-0.021168388763696578,-0.03266221937379017,0.010855889222737457,0.004,-0.025168388763696578,-0.7334420713348893,-0.7973924883228908,-0.8191268513874905
2022-06-02,"VLC,PLP,NHA,LDP,CLX,VKC,NHH,S99,NAG,PHC",10,-0.019651328744740727,-0.02284809756803436,0.013364933870709982,0.004,-0.023651328744740727,-0.7386802888206044,-0.8021844251877199,-0.8232594587344266
2022-06-03,"CRE,PXS,BVS,VLC,TDC,AGG,PLP,HCD,CLX,NHH",10,-0.06328657756714133,-0.047794961594155985,0.013082375333124573,0.004,-0.06728657756714133,-0.7552183189919822,-0.8154947582063151,-0.8317067661163451
2022-06-06,"HPX,BVS,CTI,HCD,NHH,PTL,S99,NHA,VLC,PXS",10,-0.0952202772460809,-0.07410713850755463,0.016495272015352214,0.004,-0.0992202772460809,-0.7785264985223274,-0.8338014194504397,-0.8441784961096455
2022-06-07,"CTI,TNT,ACC,VDS,CLX,BVS,PTL,DBD,AGG,ITD",10,-0.09690835091388454,-0.07633116695448035,0.01365556685680791,0.004,-0.10090835091388455,-0.7999891303216524,-0.8505722441379242,-0.8560725333381983
2022-06-08,"CTI,CLX,PTL,EVG",4,-0.1570766500759816,-0.11067867895612053,0.010545681790316563,0.004,-0.1610766500759816,-0.8314061677095109,-0.874641566480559,-0.8720022352138276
2022-06-09,,0,0.0,-0.10074632177072722,0.0,0.0,0.0,-0.8314061677095109,-0.874641566480559,-0.8848975392109092
2022-06-10,"VPH,HPX,VDS,VSH,S99,DHA,NAG,AGG,TVN,ITD",10,-0.0831999412399552,-0.07699478030406667,0.009413374915534645,0.004,-0.0871999412399552,-0.8454331646494985,-0.8855728145173871,-0.8937598278918226
2022-06-13,"BVS,VDS,GSP,ACC,ITD,THT,PTL,TDC,NHH,CST",10,-0.14681290466533398,-0.10410301260831285,0.019892296126860897,0.004,-0.15081290466533398,-0.8681255707122341,-0.9028299107326989,-0.9048197498683096
2022-06-14,"DBD,ITD,ACC,VLC,VDS,BVS,THT,PHC,KMR,EVG",10,-0.12427172901110743,-0.07948257680755093,0.026615107337891363,0.004,-0.12827172901110742,-0.8845138340521778,-0.9152940860911792,-0.9123849214099635
2022-06-15,"THG,NAF,HCD,EVG,VIG,NHH,THT,CTI,NHA,BTS",10,-0.0918215691943885,-0.06443192029960082,0.03128368350637116,0.004,-0.0958215691943885,-0.8951179550297503,-0.9234107396819672,-0.91803012917072
2022-06-16,"VPH,CRE,VIG,CST,PHC,ELC,CTI,PLP,MAC,TNT",10,-0.0600954419976472,-0.06005902003789061,0.023135330395455633,0.004,-0.0640954419976472,-0.9014208878798546,-0.9283197621743244,-0.9229531592853591
2022-06-17,"CRE,DST,HCD,PHC,DHA,S99,TDC,TVN,BVS,NAF",10,-0.012182734291071385,-0.015205547722554882,0.025503825263713864,0.004,-0.016182734291071386,-0.902621851009464,-0.9294797444169781,-0.9241246986987177
2022-06-20,"CLX,DHA,SSN,S99,BVS,HCD,THG,HAP,VIG,NHA",10,0.06176043015976729,0.049228579813221256,0.031568150859105956,0.004,0.057760430159767284,-0.8966077346396466,-0.9254064641195261,-0.9203894653727552
2022-06-21,"THG,S99,HPX,BVS,NHH,CLX,TVN,NAF,CTI,VIG",10,0.12248908691357416,0.09487246578839684,0.021194736001339986,0.004,0.11848908691357415,-0.883943310461731,-0.9165679441633937,-0.9128366176499361
2022-06-22,"HPX,S99,CST,VLC,HAP,AGG,NAG,NHA,MPC",9,0.05110628008418567,0.049239089174726615,0.009647046681690745,0.004,0.04710628008418567,-0.8780120847805448,-0.9126377703731552,-0.9085447720936304
2022-06-23,"HPX,AGG,S99,CTI",4,0.01899127467280534,0.014461493273831838,0.008813023274140797,0.004,0.014991274672805342,-0.8756953787758492,-0.9113280991927905,-0.9072221929304057
2022-06-24,"DPR,NHA,AGG,MPC,TDC,HID,DST,DVG,S99",9,-0.004589481836326385,0.0007352677873515745,0.00930039784508696,0.004,-0.008589481836326386,-0.876265872577129,-0.9120897448741665,-0.9071539763974863
2022-06-27,"HPX,AGG,ACL",3,-0.07066706145003498,-0.03843779467864564,0.01026202908969657,0.004,-0.07466706145003499,-0.8850097997631874,-0.9186537452957354,-0.9107227727894485
2022-06-28,"AGG,VLC,CLX",3,-0.040735262790776626,-0.052741261216571425,0.008510565210491169,0.004,-0.04473526279077662,-0.889693955788198,-0.9222927913769761,-0.9154313663504513
2022-06-29,"DPR,CLX,NHA,DVN,TDC",5,-0.06259033805171892,-0.048301026326521466,0.008994011007188751,0.004,-0.06659033805171892,-0.8965980483845626,-0.9274673406682387,-0.9195161181507561
2022-06-30,"DST,VLC,TDC,VIG,ELC,NHA,CRE,EVG,VDS,DRI",10,-0.0004066047861303379,-0.014604433355834652,0.01366269158795277,0.004,-0.004406604786130338,-0.8966400921129846,-0.9277869634320008,-0.9206915396394423
2022-07-01,"TDC,NHA,HCD,VLC,DVN,HPX,DVG,AGG,BVS",9,0.010873359833961241,-0.016061744606822338,0.009405683349409956,0.004,0.006873359833961241,-0.895516222642124,-0.9272906172469659,-0.9219653718749139
2022-07-04,"NHA,HPX,HCD,VDS,AGG,BTP",6,0.007848507683851555,-0.00878963886571462,0.011755408774870543,0.004,0.0038485076838515545,-0.8946961809126929,-0.9270107946287528,-0.9226512680751537
2022-07-05,"PLP,DPR,CRE,AGG,BVS,VLC,TVN,HPX",8,0.03900148054518686,0.030481932883019827,0.009138085909239008,0.004,0.035001480545186855,-0.8905891760612255,-0.9244560643769424,-0.9202935292200338
2022-07-06,"MPC,S99,PLP,VDS,HPX,TCI,AGG,DVN,GSP,VLC",10,0.07202469144645304,0.06502079669989638,0.013703847115402535,0.004,0.06802469144645304,-0.8827088952261329,-0.9193172114655332,-0.9151109509877834
2022-07-07,"ACL,TMT,PLP,HPX,CRE,TNT,AGG,TCI,VLC",9,0.06830828576699374,0.07009470301791365,0.017267089428382693,0.004,0.06430828576699374,-0.8746969409233132,-0.9141286396439808,-0.909160678307799
2022-07-08,"ACL,CSV,AGG,HPX,CRE,DBD",6,0.0529916521837697,0.05241245042001094,0.011269241228633486,0.004,0.048991652183769704,-0.8680569247991591,-0.9099216598248716,-0.904399566863419
2022-07-11,"ACL,MPC,BVS,AGG,HPX,NAG,TDC",7,0.05529251543793989,0.06576858749956095,0.011081763319498616,0.004,0.05129251543793989,-0.8607614602766873,-0.9053013151708148,-0.8981120614116799
2022-07-12,"HPX,MPC",2,-0.009107947207610212,0.04878598527852359,0.008443893518491064,0.004,-0.013107947207610212,-0.862029637545752,-0.9065426205321859,-0.893141357939651
2022-07-13,"ACL,HPX,GEE",3,0.0013112436286665623,0.038878150731598476,0.015560800832726299,0.004,-0.0026887563713334376,-0.861848724787039,-0.9067939046566781,-0.8889868915466548
2022-07-14,"ACL,VLC,EVG",3,-0.015968942482448584,0.012123290272149992,0.012576100527102193,0.004,-0.019968942482448584,-0.8640548545547917,-0.9086551318136025,-0.8876410474088612
2022-07-15,"ACL,VLC,HPX,BVS,AGG,NHA,NHH",7,-0.010877278622451105,0.006652049343841479,0.010590574582736823,0.004,-0.014877278622451105,-0.8655335677791689,-0.9100140948683426,-0.8868936301120026
2022-07-18,"VLC,NHA,ACL,BVS,CLX,NAF,CSV",7,-0.02924890221353032,-0.012213416352301963,0.012000498718849435,0.004,-0.033248902213530315,-0.8694665633061983,-0.9130060274286611,-0.8882750452995423
2022-07-19,"HPX,AGG,DST,GMH,HAP,BVS",6,0.01826323886292952,0.005083964107229365,0.007971272012273989,0.004,0.01426323886292952,-0.8670825999722603,-0.911765211618241,-0.8877070396399632
2022-07-20,"NHH,BVS,NAF,CLX,HPX,NHA,VLC,DHA,ACL",9,-0.03187351171722139,-0.0166384899858544,0.01337400960062158,0.004,-0.03587351171722139,-0.8713191442794671,-0.9149305033331205,-0.8895754249363956
2022-07-21,"HPX,VTD,NAF,BCA,CLX,EVG,ITD,CTI,VNG,ACL",10,-0.02074710898239973,-0.00983098550629505,0.010314508858400195,0.004,-0.02474710898239973,-0.8739889000170494,-0.9170357274382137,-0.8906610073333847
2022-07-22,"NHA,HPX,EVG,BCA,ELC,ITD,CLX,ACL,CTI,HAP",10,0.0013737247966676303,0.010930812248501077,0.009549197996283754,0.004,-0.00262627520333237,-0.8738157954443475,-0.9172536144500052,-0.8894658433331057
2022-07-25,"ACL,BVS,HPX,ELC,D2D,NHH,TNT",7,0.018552159931684433,0.03946197967757746,0.010268526837756411,0.004,0.014552159931684433,-0.8714748059005786,-0.9160494758137129,-0.8851039466890386
2022-07-26,"DHA,NHA,NHH,HPX,CLX,HID,BCA",7,0.05611913303337003,0.048639534391229,0.013405438220179906,0.004,0.05211913303337003,-0.8642620834347735,-0.9116740472754267,-0.8795154561526036
2022-07-27,"ACL,NHA,GMH,PHC,HAP,D2D",6,0.07521737103191051,0.05112686992712108,0.008006237856153878,0.004,0.0712173710319105,-0.8540522342013883,-0.9053837051284938,-0.8733554585510893
2022-07-28,"DPR,VSH,ACL,D2D,PLP,TNT,ELC,ITD,BVS",9,0.03456508569266086,0.05054544994928947,0.011188706575007392,0.004,0.03056508569266086,-0.849007537169907,-0.902491749967824,-0.8669541532199326
2022-07-29,"DBD,ACL,HPX,DPR,NHA,BTP,ITD,PLP,NHH,HCD",10,0.053973536429976675,0.048476853196094995,0.009220935601378998,0.004,0.04997353642997668,-0.840857939976695,-0.8976189178826178,-0.8605045092372252
2022-08-01,"VSH,HPX,NHH,HCD,ITD,GSP",6,0.040862584414315194,0.047952347901598975,0.008820468835360437,0.004,0.0368625844143152,-0.8343549841151248,-0.8938448866006369,-0.8538153729334643
2022-08-02,"HPX,NHA,BTS,CSV,DRI,PHC,ACL,VNG",8,0.04501336096961596,0.02730383053936545,0.00724012818139777,0.004,0.041013360969615956,-0.826898745222281,-0.8894911086160183,-0.8498239726485792
2022-08-03,"HPX,DSC,PHC",3,-0.008799533799533835,0.021691001595170827,0.013782169278187725,0.004,-0.012799533799533835,-0.8284219555644393,-0.8909055709064366,-0.8465665041997432
2022-08-04,"DHA,NAF,DRI,ILA,PHC,DPR,EVG,CST,BVS,D2D",10,0.03434358202851092,0.02791003894105992,0.008651825432283466,0.004,0.03034358202851092,-0.8225293509210752,-0.8875952551483824,-0.842284169357095
2022-08-05,"HPX,DPR,CST,DRI,NAF,ACL,ACC,HCD",8,0.008468673310983249,0.020896092859943097,0.009210369804200286,0.004,0.004468673310983249,-0.8210264099717375,-0.8870929550650362,-0.8389885247144979
2022-08-08,"DHA,ACC,DRI,NAF,PHC,PPH,VLC,D2D,VTD,ELC",10,0.025846322066512762,0.008015811408167683,0.010216060947814621,0.004,0.021846322066512762,-0.816400600922467,-0.8846263513978088,-0.8376978870940585
2022-08-09,"THT,DHA,ACC,D2D,NAF,ACL,CST,DVN,TTN,BVS",10,0.012252337076949903,0.007958951674124998,0.011530283268263197,0.004,0.008252337076949903,-0.8141510791978437,-0.8836742491597459,-0.8364061324208317
2022-08-10,"DHA,ITD,S99,VSH,NAF,D2D,VLC,NAB,BVS,NHH",10,0.042724423960537106,0.0022867862062324537,0.008307120252161381,0.004,0.0387244239605371,-0.8062107911128841,-0.8791696014666801,-0.8360320282210274
2022-08-11,"D2D,PHC,S99,NHA,VSH,MPC,EVG,HBS,HPX,DHA",10,0.010500115393010202,-0.00712608083040156,0.009760280164182622,0.004,0.0065001153930102015,-0.8041759820576492,-0.8783841899332301,-0.8372004772415214
2022-08-12,"HPX,GMH,VSH,D2D,S99,PHC,ACC,ITD",8,-0.020570340353398137,-0.026028696203900067,0.009614741963471257,0.004,-0.024570340353398137,-0.8082041487560933,-0.8813723317789248,-0.8414379365615418
2022-08-15,"D2D,S99,VBB,NHA,PHC,NAB,DRI,DVG,GMH,ACC",10,0.003190462897431956,-0.012880686675521759,0.008077357910117988,0.004,-0.0008095371025680443,-0.8075922312088182,-0.881468365277741,-0.8434803248193168
2022-08-16,"EVS,ACC,EVG,D2D,ELC,NAF,DVG,DHA,BVS",9,0.001287264917708401,-0.014503104526248208,0.01064646135116365,0.004,-0.002712735082291599,-0.8073445514381588,-0.8817899102016133,-0.8457503460288767
2022-08-17,"DHA,EVS,EVG,NAF,AGG,FCM,HID,DBD,ELC,CLX",10,-0.007743589969096476,-0.00953299427159868,0.009273348943802629,0.004,-0.011743589969096475,-0.808836396237134,-0.8831781210264157,-0.8472208070965794
2022-08-18,"EVS,NAF,HID,VSH,ITD,CLX,ELC",7,-0.01235052435556494,-0.004452126032190362,0.008726913675023302,0.004,-0.01635052435556494,-0.8111973669813048,-0.8850882200038361,-0.8479009993184818
2022-08-19,"VSH,EVS,SSN,DRI,HID,DVN,NAF,CLX,DST,ITD",10,-0.004044036100941983,-0.012476042495260091,0.010737377432588912,0.004,-0.008044036100941983,-0.8119608916451854,-0.8860125745105488,-0.849798592914471
