trading_date,selected_symbols,selected_count,daily_return,benchmark_return,avg_buy_probability,daily_cost_rate,daily_return_net,cumulative_return,cumulative_return_net,benchmark_cumulative_return
2025-01-03,TTN,1,0.01327231121281458,-0.03704691995543766,0.37285342812538147,0.004,0.00927231121281458,0.8589158771522682,0.6193849154652975,-0.014220792328773602
2025-01-06,L14,1,-0.005934718100890302,-0.016623478699705548,0.355390340089798,0.004,-0.009934718100890302,0.8478837354481004,0.6032967828333158,-0.030607871990108948
2025-01-07,SBB,1,0.0,-0.0144700790058391,0.35035058856010437,0.004,-0.004,0.8478837354481004,0.5968835957019825,-0.04463505267005052
2025-01-08,SBB,1,-0.007407407407407418,-0.01252720959745551,0.36383289098739624,0.004,-0.011407407407407418,0.8341957077781144,0.5786672939436042,-0.05660310960731474
2025-01-09,HDB,1,-0.02901915264074284,-0.007026220536683042,0.35108625888824463,0.004,-0.033019152640742844,0.780968902561106,0.5265410375959318,-0.06323162421283468
2025-01-10,"HDB,FCN",2,0.06310735195627293,0.023181130088231444,0.3582197427749634,0.004,0.059107351956272924,0.893361133918207,0.6167708359808088,-0.041516274631171135
2025-01-13,,0,0.0,0.022987016517509114,0.0,0.0,0.0,0.893361133918207,0.6167708359808088,-0.01948359340435435
2025-01-14,,0,0.0,0.022354477790684356,0.0,0.0,0.0,0.893361133918207,0.6167708359808088,0.0024353388302895684
2025-01-15,"FCN,CTI",2,0.006989287216408069,0.006882125003682656,0.3952305316925049,0.004,0.0029892872164080687,0.9065943786875457,0.6216038283726677,0.009334224140228553
2025-01-16,FCN,1,-0.03262316910785623,0.012389481077060675,0.3612953722476959,0.004,-0.036623169107856235,0.8443952278515339,0.5622155571402283,0.021839351410643637
2025-01-17,"CTI,TRC,FCN",3,0.023284917164022922,0.005130771572842257,0.3835911452770233,0.004,0.019284917164022922,0.8873418179497758,0.5923427547520257,0.0270821757068731
2025-01-20,"TRC,FCN",2,0.011679322731911745,-0.0015940725777139674,0.3979407548904419,0.004,0.007679322731911745,0.9093846921470445,0.604570868665588,0.025444932175519908
2025-01-21,"TRC,CTP,FCN",3,0.02873265856271523,0.014891348079450965,0.3915737569332123,0.004,0.02473265856271523,0.9642463905713807,0.6442561720999733,0.04071518959685472
2025-01-22,"FCN,CTI,TRC",3,0.02333231609155369,0.028832694713327507,0.367897629737854,0.004,0.01933231609155369,1.0100768082378857,0.6760434521544982,0.07072181294202351
2025-01-23,FCN,1,-0.00619408121128695,0.01682639915176184,0.3866351544857025,0.004,-0.01019408121128695,0.9976262292467357,0.6589577290895896,0.088738205547084
2025-01-24,"TDC,L14",2,0.01301797620052314,0.01380403779923404,0.39139336347579956,0.004,0.00901797620052314,1.0236312799566103,0.6739181704081934,0.10376718888992631
2025-02-03,TTN,1,-0.03133769878391013,0.014564575010374465,0.4501144289970398,0.004,-0.03533769878391013,0.9602153324556315,0.6147657543133946,0.11984308890650386
2025-02-04,"GEE,VPG",2,0.05936875514282347,-0.0013258414409511093,0.40689992904663086,0.004,0.05536875514282347,1.076590876555398,0.7041733239769896,0.11835835453186894
2025-02-05,"NHA,CTI",2,-0.004529445589151304,-0.0015283104485412705,0.3656630516052246,0.004,-0.008529445589151304,1.0671850711691122,0.6896376703356448,0.11664915577342438
2025-02-06,CSM,1,-0.011912225705329127,0.00463767761132444,0.45028114318847656,0.004,-0.015912225705329127,1.0425602960266587,0.6627517743650375,0.12182781456285907
2025-02-07,SHS,1,0.0069504778453519656,0.012706951931991664,0.36700475215911865,0.004,0.0029504778453519655,1.0567570661119876,0.6676576866376212,0.13608282667848037
2025-02-10,"AVG,SHS,TDC,CSM",4,-0.0015945769789717512,0.018016935466718856,0.37284308671951294,0.004,-0.005594576978971751,1.0534774086430279,0.658327847335153,0.15655155765159412
2025-02-11,"VPG,SHS",2,0.05726143781389759,0.011504534310855543,0.3646954894065857,0.004,0.05326143781389758,1.1710624775802843,0.746652772851049,0.16985714472887037
2025-02-12,"GEE,CTI,TDC",3,0.07329926333541281,0.025020354047186843,0.38950276374816895,0.004,0.06929926333541281,1.3301997578420752,0.867694523312383,0.199127384674618
2025-02-13,"TRC,GEE,CTI,CSM,VPG",5,0.03561604624697785,0.021425332318758455,0.3782210350036621,0.004,0.03161604624697785,1.4131922601820754,0.9267436397366546,0.2248190873837954
2025-02-14,"SHS,CTI,VPG",3,0.01402213362266976,0.017274693733152144,0.373575359582901,0.004,0.01002213362266976,1.4470303645115412,0.9460537219507246,0.24597746199686932
2025-02-17,"GEE,VPG,CTI,CSM",4,0.020879337104040885,0.019187329295589944,0.38215935230255127,0.004,0.016879337104040885,1.498122736396002,0.9789018187461045,0.26988444185508675
2025-02-18,"TDC,VPG",2,-0.03592350975655617,0.015332963922516379,0.4029178023338318,0.004,-0.039923509756556175,1.4083813999020052,0.8998971126781274,0.28935553418781557
2025-02-19,"MCO,VPG,CTI",3,-0.024291378188058488,0.008804060387099574,0.38462772965431213,0.004,-0.028291378188058488,1.3498784964958999,0.8461464049449501,0.3007070981712461
2025-02-20,"NVL,VPG,CSM",3,-0.006282908875993994,0.012410466486585624,0.3855574131011963,0.004,-0.010282908875993993,1.3351144240327582,0.8271626496911573,0.31684948002196434
2025-02-21,"THG,CTI,CLX,NVL",4,0.021303965603194974,0.009068588536395476,0.3541505038738251,0.004,0.017303965603194974,1.3848616214018765,0.8587798093328558,0.3287914461206498
2025-02-24,"GEE,DRI,VPG,NVL",4,0.02379101614881382,0.0005605850833507864,0.38810864090919495,0.004,0.01979101614881382,1.4415999027493345,0.8955669505564512,0.32953634678422916
2025-02-25,"DRI,TDC",2,-0.06878821567537524,-0.0019744522335899467,0.3838196396827698,0.004,-0.07278821567537525,1.2736466020460382,0.757592014532235,0.3269112407746819
2025-02-26,DRI,1,-0.03605313092979123,-0.011786390781520962,0.37566420435905457,0.004,-0.040053130929791236,1.1916745234143975,0.6871949514530198,0.3112717463585186
2025-02-27,,0,0.0,0.0006412928840257602,0.0,0.0,0.0,1.1916745234143975,0.6871949514530198,0.31211265559848234
2025-02-28,"DRI,LBM,CTP,NVL",4,-0.018174561860329924,-0.0009487928961432187,0.37561848759651184,0.004,-0.022174561860329924,1.1518417992108936,0.6497821426315884,0.3108677324319109
2025-03-03,"DRI,NVL",2,-0.006156837329876874,-0.00189324814896499,0.3704840838909149,0.004,-0.010156837329876874,1.1385932592935228,0.6330255737791437,0.30838593452394636
2025-03-04,,0,0.0,0.007507602012354188,0.0,0.0,0.0,1.1385932592935228,0.6330255737791437,0.31820877539891423
2025-03-05,"GEE,DRI",2,0.09390070578843279,0.015786085642333168,0.37572261691093445,0.004,0.08990070578843279,1.3394086757355694,0.7798357254324491,0.3390181320218366
2025-03-06,"GEE,DRI",2,0.007806136301927724,-0.007121652540318717,0.43135982751846313,0.004,0.003806136301927724,1.3576704187242736,0.7866100227984854,0.3294821101403904
2025-03-07,"DRI,NVL",2,0.019056992875890466,-0.0156591099963707,0.37858468294143677,0.004,0.015056992875890466,1.4026005270975994,0.8135109971837569,0.3086636035394952
2025-03-10,"BCM,GEE,TDC,DRI",4,-0.009999650489006445,-0.006473932407921095,0.3727268576622009,0.004,-0.013999650489006445,1.378575361561921,0.7881224770652147,0.30019140382547405
2025-03-11,"GEE,DRI,NVL,CTI",4,-0.034802895693654606,-0.015243446565450063,0.36493390798568726,0.004,-0.03880289569365461,1.2957940513539845,0.7187381471001739,0.28037200563640297
2025-03-12,GEE,1,-0.0689329556185081,-0.016151546391101404,0.3802714943885803,0.004,-0.0729329556185081,1.1375381819027655,0.59338549409788,0.259692017789499
2025-03-13,NVL,1,0.043269230769230616,-0.008807758062536995,0.35832488536834717,0.004,0.03926923076923061,1.2300278147735577,0.6559565167699541,0.24859695526350012
2025-03-14,"NVL,GEE,TDC",3,-0.02537034721177145,-0.008339921821177165,0.3800206184387207,0.004,-0.02937034721177145,1.1734512348208446,0.6073204989048249,0.2381837542704428
2025-03-17,"NAB,GEE,DRI",3,-0.035641641284986814,-0.014918662287043144,0.37293240427970886,0.004,-0.03964164128498682,1.0959858655589483,0.5436036762572338,0.21971170899117887
2025-03-18,"GEE,NVL",2,-0.011595905872166745,-0.005137453200405253,0.362473726272583,0.004,-0.015595905872166745,1.0716810107525347,0.5195297786183954,0.21344549716825045
2025-03-19,,0,0.0,-0.0037832292631533775,0.0,0.0,0.0,1.0716810107525347,0.5195297786183954,0.20885475465412195
2025-03-20,IJC,1,-0.02463891248937966,-0.0060967363720804335,0.3507760763168335,0.004,-0.02863891248937966,1.0206370436226933,0.47601209826353674,0.20148468590285984
2025-03-21,,0,0.0,-0.009464168906216089,0.0,0.0,0.0,1.0206370436226933,0.47601209826353674,0.19011363189724317
2025-03-24,GEE,1,0.020554649265905445,-0.017822637591612563,0.3506852388381958,0.004,0.016554649265905445,1.062170529348054,0.5004469608625228,0.16890266794310094
2025-03-25,DPR,1,-0.06925956738768713,-0.021905797970356716,0.37965747714042664,0.004,-0.07325956738768713,0.9193454906057699,0.3905248656215645,0.1432969222521283
2025-03-26,,0,0.0,-0.017424668122076128,0.0,0.0,0.0,0.9193454906057699,0.3905248656215645,0.12337535281689394
2025-03-27,,0,0.0,-0.08701014755640597,0.0,0.0,0.0,0.9193454906057699,0.3905248656215645,0.025630297607066366
2025-03-28,AVG,1,-0.07766990291262144,-0.0995502376490441,0.36675453186035156,0.004,-0.08166990291262144,0.7702701126946421,0.2769608348486654,-0.07647144225977698
2025-03-31,,0,0.0,-0.14336507015929467,0.0,0.0,0.0,0.7702701126946421,0.2769608348486654,-0.20887317873431632
2025-04-01,,0,0.0,-0.1399862640012714,0.0,0.0,0.0,0.7702701126946421,0.2769608348486654,-0.31962006679450106
2025-04-02,HMS,1,-0.08878148053930301,-0.12709754198152234,0.43521395325660706,0.004,-0.09278148053930302,0.6131029111351329,0.1584825180007019,-0.40609468391847237
2025-04-03,"POS,BCA,SAS,TCW,LAI",5,-0.005538361511084023,-0.025349903528071385,0.5090481042861938,0.004,-0.009538361511084023,0.6041689640586845,0.14743249293974037,-0.42115012638594784
2025-04-04,"CTR,CSC,CSM,LBM",4,0.004463999324862883,0.01208520888718899,0.3864065110683441,0.004,0.0004639993248628828,0.6113299732312085,0.14796490084179026,-0.4141546047489991
2025-04-08,"DVN,TTN,VLC,GDA,LAI",5,0.1174044886150201,0.07815304639867864,0.4635712504386902,0.004,0.1134044886150201,0.8005073447284725,0.2781492733697457,-0.3683690023914955
2025-04-09,"LAI,ACV,TTN,BVS,L14",5,0.11564713348539372,0.10049488683980397,0.4339427947998047,0.004,0.11164713348539372,1.008730857965718,0.42085097590791665,-0.30489331676231635
2025-04-10,"DPR,VHC,BCM,TRC,CTR",5,-0.04917281201483803,0.01998551323277015,0.5146155953407288,0.004,-0.05317281201483803,0.9099559130985653,0.34530033406486593,-0.29100125294628265
2025-04-11,"FRT,CTR,DGC,DBC,DGW",5,0.03273923566517913,0.0017879588264092588,0.5134803652763367,0.004,0.028739235665179132,0.9724864098476018,0.38396323740600047,-0.28973359237857477
2025-04-14,"VHC,DGC,CSV,HDG,PVT",5,-0.06265114109026766,-0.014725921043068394,0.48764461278915405,0.004,-0.06665114109026767,0.848907885485604,0.2917205084059096,-0.30019291941675164
2025-04-15,"GEE,BCM,HAG,AVG,TPB",5,-0.012647595587851623,-0.014385302636153972,0.41286134719848633,0.004,-0.016647595587851623,0.8255236462707922,0.27021646776943387,-0.3102598560578651
2025-04-16,"BCM,MSN,NLG,HAG,TPB",5,0.010277504164605645,0.017284184253622603,0.3903304636478424,0.004,0.006277504164605645,0.8442854731479266,0.27819025693580723,-0.29833826032284905
2025-04-17,"GEE,DPR,VHC,VDS,CTR",5,0.019769069156113005,0.027350633252407074,0.41911253333091736,0.004,0.015769069156113005,0.8807452802102025,0.29834612749209777,-0.2791473674136933
