symbol,date,open,high,low,close,volume
ZZZZZZ,2021-12-14 07:00:00,13.43,13.43,12.76,13.13,1319100.0
ZZZZZZ,2023-11-24 07:00:00,8.6,8.7,8.3,8.6,617753.0
ZZZZZZ,2025-11-05 07:00:00,3.57,3.63,3.56,3.57,17600.0
ZZZZZZ,2021-08-10 07:00:00,11.55,11.93,11.41,11.83,5501500.0
ZZZZZZ,2026-02-26 07:00:00,15.9,16.0,15.7,15.8,40100.0
ZZZZZZ,2024-11-25 07:00:00,14.12,14.32,14.12,14.32,5500.0
ZZZZZZ,2017-07-26 07:00:00,12.17,12.17,12.06,12.06,7000.0
ZZZZZZ,2019-06-07 07:00:00,14.83,14.83,14.83,14.83,100.0
ZZZZZZ,2026-02-03 07:00:00,28.8,29.0,28.7,28.8,10400.0
ZZZZZZ,2022-04-12 07:00:00,40.63,40.96,40.63,40.96,300.0
ZZZZZZ,2020-07-17 07:00:00,12.21,12.28,12.08,12.28,3730.0
ZZZZZZ,2020-02-24 07:00:00,14.86,14.86,14.79,14.86,11600.0
ZZZZZZ,2022-01-11 07:00:00,25.19,25.19,24.96,24.96,211.0
ZZZZZZ,2023-12-27 07:00:00,24.25,24.25,24.25,24.25,100.0
ZZZZZZ,2025-10-03 07:00:00,25.58,25.58,22.28,22.28,3000.0
ZZZZZZ,2024-07-15 07:00:00,10.99,11.21,10.99,11.16,90500.0
ZZZZZZ,2024-11-25 07:00:00,11.29,11.29,11.25,11.29,40600.0
ZZZZZZ,2026-02-27 07:00:00,11.3,11.75,11.3,11.75,379500.0
ZZZZZZ,2024-02-01 07:00:00,9.0,9.1,8.6,9.0,10051.0
ZZZZZZ,2023-02-21 07:00:00,8.4,8.41,8.2,8.2,9411500.0
ZZZZZZ,2024-05-22 07:00:00,15.0,15.0,14.05,14.2,36523100.0
ZZZZZZ,2016-12-27 07:00:00,5.91,5.91,5.91,5.91,5030.0
ZZZZZZ,2023-05-17 07:00:00,9.43,9.43,8.31,9.34,2100.0
ZZZZZZ,2019-04-10 07:00:00,3.53,3.53,3.53,3.53,10000.0
ZZZZZZ,2023-04-13 07:00:00,6.47,6.47,6.47,6.47,1000.0
ZZZZZZ,2021-04-15 07:00:00,7.42,7.51,7.09,7.34,66304.0
ZZZZZZ,2021-07-02 07:00:00,8.27,8.35,8.02,8.27,328327.0
ZZZZZZ,2025-03-18 07:00:00,7.2,7.2,7.0,7.1,75100.0
ZZZZZZ,2023-02-21 07:00:00,25.8,25.8,25.4,25.4,1011.0
ZZZZZZ,2025-04-09 07:00:00,24.61,24.61,24.61,24.61,14.0
ZZZZZZ,2025-12-04 07:00:00,7.71,7.78,7.7,7.78,10700.0
ZZZZZZ,2021-06-18 07:00:00,19.14,19.42,19.03,19.14,956700.0
ZZZZZZ,2022-01-11 07:00:00,33.89,33.89,32.63,33.47,740300.0
ZZZZZZ,2023-04-26 07:00:00,20.43,21.04,20.3,21.04,1595600.0
ZZZZZZ,2020-08-14 07:00:00,18.91,18.91,18.91,18.91,2900.0
ZZZZZZ,2023-04-26 07:00:00,12.8,13.2,12.8,13.2,3800.0
ZZZZZZ,2025-01-10 07:00:00,9.3,9.3,9.3,9.3,101.0
ZZZZZZ,2019-06-17 07:00:00,5.27,5.27,5.27,5.27,400.0
ZZZZZZ,2026-02-11 07:00:00,1.1,1.2,1.0,1.1,170800.0
ZZZZZZ,2018-09-07 07:00:00,2.51,2.51,2.43,2.46,60900.0
ZZZZZZ,2025-03-04 07:00:00,8.6,8.6,8.6,8.6,100.0
