symbol,date,open,high,low,close,volume
D2D,2025-12-22 07:00:00,34.6,34.8,34.5,,51600.0
DAG,2015-11-03 07:00:00,,8.09,,8.03,497600.0
DAG,2015-11-05 07:00:00,8.09,,7.96,,211250.0
DAG,2015-12-01 07:00:00,7.76,7.96,,7.56,
DAG,2015-12-16 07:00:00,7.5,7.56,,7.36,274300.0
DAG,2015-12-31 07:00:00,7.89,,,,1602340.0
DAG,2016-05-23 07:00:00,,,7.3,7.3,105410.0
DAG,2016-05-30 07:00:00,,7.63,,7.56,
DAG,2016-06-20 07:00:00,,8.09,7.96,8.03,259050.0
DAG,2016-06-30 07:00:00,-8.29,8.36,,8.29,-879590.0
DAG,2017-02-07 07:00:00,9.24,9.24,9.17,,34590.0
DAG,2017-05-16 07:00:00,9.92,,9.88,,547120.0
DAG,2017-07-20 07:00:00,,9.6,9.42,9.49,67580.0
DAG,2017-07-31 07:00:00,,,9.78,9.81,117980.0
DAG,2017-12-06 07:00:00,7.45,,7.24,7.34,140330.0
DAG,2018-07-02 07:00:00,7.08,,6.88,,
DAG,2018-07-30 07:00:00,6.67,6.71,6.21,,827990.0
DAG,2018-09-19 07:00:00,,,,6.52,2358200.0
DAG,2019-04-16 07:00:00,6.05,6.05,5.91,5.98,
DAG,2019-07-15 07:00:00,5.92,5.95,5.87,,145510.0
DAG,2020-04-22 07:00:00,,,4.28,4.57,
DAG,2020-07-27 07:00:00,4.62,,,4.63,
DAG,2020-09-01 07:00:00,,,,,441390.0
DAG,2021-02-25 07:00:00,5.68,5.71,5.57,5.64,
DAG,2021-05-31 07:00:00,,,5.7,5.7,232200.0
DAG,2021-09-06 07:00:00,,5.72,5.41,5.63,
DAG,2022-03-02 07:00:00,,13.2,,,659900.0
DAG,2022-04-20 07:00:00,,8.5,8.22,,613500.0
DAG,2022-06-08 07:00:00,7.4,7.4,,7.19,
DAG,2022-08-09 07:00:00,,,7.0,7.24,
DAG,2022-10-18 07:00:00,,5.08,4.99,,120900.0
DAG,2022-10-24 07:00:00,,4.59,,,311400.0
DAG,2022-10-26 07:00:00,4.3,4.3,4.05,,7603800.0
DAG,2022-11-10 07:00:00,3.9,,,3.59,122900.0
DAG,2023-02-22 07:00:00,,4.0,3.8,3.94,
DAG,2023-09-07 07:00:00,,,4.7,4.7,
DAG,2023-09-19 07:00:00,-4.15,,4.12,,
DAG,2023-11-30 07:00:00,3.23,3.24,,3.15,317600.0
DAG,2023-12-27 07:00:00,3.16,3.19,,3.17,
DAS,2019-08-28 07:00:00,8.23,10.54,8.23,,
DAS,2019-10-10 07:00:00,6.95,6.95,6.95,6.95,
DAS,2020-07-02 07:00:00,,14.22,12.38,13.26,480.0
DAS,2020-10-05 07:00:00,,13.98,,13.98,100.0
DAS,2021-04-23 07:00:00,,13.0,,13.0,600.0
DAS,2021-12-15 07:00:00,13.85,13.85,,11.93,6500.0
DAS,2022-10-12 07:00:00,,10.43,10.43,,100.0
DAS,2023-03-16 07:00:00,7.51,7.51,,7.51,300.0
DAS,2023-12-12 07:00:00,,,,16.77,1400.0
DAS,2025-10-06 07:00:00,11.5,11.5,,11.4,2400.0
DAS,2025-11-20 07:00:00,13.0,13.0,,13.0,1700.0
DAS,2026-03-09 07:00:00,8.9,,,11.0,600.0
DAT,2015-11-12 07:00:00,,10.52,,,10980.0
DAT,2016-03-04 07:00:00,24.56,24.56,24.28,,11240.0
DAT,2016-04-01 07:00:00,,,23.62,,17920.0
DAT,2016-08-22 07:00:00,8.76,8.76,,8.76,
DAT,2018-01-22 07:00:00,,,,16.11,
DAT,2018-03-20 07:00:00,,14.21,13.61,,
DAT,2018-04-11 07:00:00,,13.23,13.23,13.23,
DAT,2018-05-29 07:00:00,,,5.34,6.13,20.0
DAT,2018-05-30 07:00:00,,6.55,5.71,6.55,20.0
DAT,2020-12-09 07:00:00,20.92,,,21.78,
DAT,2020-12-21 07:00:00,19.92,21.18,,,2930.0
DAT,2021-07-23 07:00:00,12.82,12.82,12.82,,200.0
DAT,2021-09-23 07:00:00,,18.79,,,300.0
DAT,2021-12-09 07:00:00,16.0,16.0,16.0,,
DAT,2022-01-28 07:00:00,14.43,16.43,14.43,,500.0
DAT,2022-08-19 07:00:00,16.82,16.82,15.69,,194000.0
DAT,2022-10-07 07:00:00,,11.28,11.0,11.0,5900.0
DAT,2022-10-28 07:00:00,10.27,10.27,9.32,,1800.0
DAT,2022-12-09 07:00:00,,9.18,8.64,8.64,1000.0
DAT,2022-12-27 07:00:00,8.91,8.91,,8.91,
DAT,2023-05-05 07:00:00,,8.86,,8.68,400.0
DAT,2023-05-15 07:00:00,,,8.32,,13700.0
DAT,2024-05-02 07:00:00,8.22,8.59,,,4000.0
DAT,2024-06-07 07:00:00,,9.0,8.64,8.85,4100.0
DAT,2024-10-02 07:00:00,7.99,7.99,7.99,7.99,
DAT,2025-09-09 07:00:00,8.5,,8.5,8.5,18000.0
DAT,2026-01-12 07:00:00,9.04,,,,
DBC,2015-10-02 07:00:00,4.0,4.26,4.0,,
DBC,2015-10-20 07:00:00,4.13,4.23,,,84440.0
DBC,2015-11-09 07:00:00,4.52,,,4.46,77520.0
DBC,2016-04-07 07:00:00,5.73,,5.73,,
DBC,2016-10-24 07:00:00,,,7.81,7.81,
DBC,2017-01-19 07:00:00,6.97,6.97,6.83,,170300.0
DBC,2017-03-21 07:00:00,,7.28,7.19,7.24,
DBC,2017-05-30 07:00:00,6.61,,6.3,6.41,149913.0
DBC,2018-02-27 07:00:00,,,6.05,6.05,
DBC,2018-03-21 07:00:00,,5.33,5.04,,139008.0
DBC,2018-04-12 07:00:00,5.11,,4.94,,85200.0
DBC,2018-10-01 07:00:00,,7.03,6.79,6.79,109216.0
DBC,2018-12-11 07:00:00,,6.32,6.28,6.28,30470.0
DBC,2018-12-12 07:00:00,6.21,,6.21,,46702.0
DBC,2019-03-15 07:00:00,,,5.36,5.41,17858.0
DBC,2019-03-22 07:00:00,5.74,5.86,,5.79,52982.0
DBC,2019-03-26 07:00:00,,5.83,,5.62,16940.0
DBC,2019-05-06 07:00:00,5.75,,5.64,5.8,15540.0
DBC,2019-12-10 07:00:00,6.04,,5.87,,171460.0
DBC,2019-12-19 07:00:00,6.06,,6.06,6.15,59580.0
DBC,2019-12-27 07:00:00,,,6.21,6.21,
DBC,2020-01-17 07:00:00,5.67,,5.64,5.8,158030.0
DBC,2020-04-15 07:00:00,7.2,,7.11,7.44,3733810.0
DBC,2020-09-28 07:00:00,14.72,,14.63,14.69,1150360.0
DBC,2020-09-29 07:00:00,14.69,,,14.72,3111380.0
DBC,2020-12-14 07:00:00,14.91,15.19,14.85,14.88,
DBC,2021-10-21 07:00:00,20.1,20.28,20.0,,1072800.0
DBC,2021-11-30 07:00:00,,28.8,27.48,27.91,2461700.0
DBC,2021-12-14 07:00:00,,28.52,27.88,,
DBC,2022-09-28 07:00:00,16.9,,,16.07,
DBC,2023-04-13 07:00:00,11.4,,11.14,,4437200.0
DBC,2023-04-26 07:00:00,11.44,,11.18,11.59,3021600.0
DBC,2023-06-01 07:00:00,,15.1,14.62,14.65,
DBC,2023-10-03 07:00:00,16.6,,15.85,,4162700.0
DBC,2024-03-18 07:00:00,,23.77,21.9,22.88,16271800.0
DBC,2024-10-03 07:00:00,,25.77,25.07,25.2,6672200.0
DBC,2024-11-01 07:00:00,24.29,,,,
DBC,2025-08-06 07:00:00,29.59,,,,10894000.0
DBC,2025-10-21 07:00:00,25.1,25.9,24.9,,6700100.0
DBC,2026-02-24 07:00:00,26.9,,,27.25,4371100.0
DBD,2017-02-27 07:00:00,16.63,,16.63,,3700.0
DBD,2017-04-20 07:00:00,-16.63,,16.63,,-4600.0
DBD,2017-06-20 07:00:00,16.88,17.01,16.88,,19100.0
DBD,2017-09-01 07:00:00,22.57,22.98,22.57,22.75,
DBD,2017-09-21 07:00:00,,,21.68,,6700.0
DBD,2018-06-18 07:00:00,,,21.21,,44090.0
DBD,2018-11-08 07:00:00,,,18.84,,122130.0
DBD,2018-11-09 07:00:00,18.49,,18.49,18.61,53160.0
DBD,2019-04-11 07:00:00,20.58,20.65,20.56,,59520.0
