symbol,date,open,high,low,close,volume
AGG,2024-01-04 07:00:00,20.92,21.04,20.68,20.92,825700.0
AGG,2025-08-15 07:00:00,21.1,21.1,20.426179275270187,20.6,1840300.0
AGP,2016-06-10 07:00:00,19.589614711033278,20.105447630193094,6.38,6.38,8278.0
AGP,2017-10-20 07:00:00,7.61,7.61,7.61,7.61,8278.0
AGP,2019-05-30 07:00:00,11.28,11.28,11.28,11.28,10.0
AGP,2019-11-29 07:00:00,19.589614711033278,20.105447630193094,8.94,8.94,8278.0
AGP,2022-07-26 07:00:00,14.18,14.86,14.18,14.32,19485.0
AGP,2022-08-11 07:00:00,14.39,14.52,14.39,14.39,3108.0
AGP,2024-01-04 07:00:00,19.86,19.86,19.86,19.86,72.0
AGP,2024-05-21 07:00:00,34.24,37.58,33.56,34.76,14074.0
AGP,2024-08-08 07:00:00,34.76,34.76,34.76,34.76,27124.0
AGP,2024-09-09 07:00:00,34.07,34.24,34.07,34.24,3020.0
AGP,2025-02-10 07:00:00,31.67,33.3,31.67,33.3,8278.0
AGX,2020-05-26 07:00:00,20.32,20.32,20.32,20.32,100.0
AGX,2022-03-08 07:00:00,32.59,67.65542372881356,32.59,32.59,11500.0
AGX,2023-12-01 07:00:00,34.45,34.45,33.5,33.5,4744.0
AGX,2025-07-30 07:00:00,143.0,154.0,143.0,154.0,700.0
AGX,2025-08-25 07:00:00,141.0,141.0,141.0,141.0,4744.0
ALV,2016-01-04 07:00:00,2.59,3.8880022383883603,2.54,2.54,46671.0
ALV,2016-09-13 07:00:00,2.49,2.54,2.44,2.44,47500.0
ALV,2017-07-28 07:00:00,5.49,5.49,3.6607302118171687,5.49,2900.0
ALV,2017-12-11 07:00:00,3.6884589614740366,10.88,3.6607302118171687,3.966418736277751,52900.0
ALV,2018-07-18 07:00:00,2.29,2.47,2.29,2.47,46671.0
ALV,2019-08-30 07:00:00,1.35,1.53,1.29,1.47,46671.0
ALV,2023-03-03 07:00:00,2.41,3.8880022383883603,2.24,2.24,22500.0
ALV,2024-04-26 07:00:00,3.18,3.18,2.94,2.94,600.0
ALV,2024-10-24 07:00:00,3.94,3.94,3.53,3.53,29890.0
ALV,2025-06-24 07:00:00,3.6884589614740366,7.0,3.6607302118171687,3.966418736277751,46671.0
ANT,2021-08-02 07:00:00,6.16,6.16,5.98,6.1,24161.0
ANT,2022-02-11 07:00:00,8.43,9.33,8.43,9.33,504.0
ANT,2024-07-30 07:00:00,13.65,15.26,12.431418439716312,13.348367025091736,209609.0
ANV,2017-08-23 07:00:00,2.79,2.79,2.7,2.75,43470.0
ANV,2017-11-08 07:00:00,11.33837019790454,11.748638824439288,3.34,3.36,1807875.0
ANV,2018-12-04 07:00:00,10.19,10.74,10.15,10.71,760830.0
ANV,2019-06-20 07:00:00,10.34,10.51,10.34,10.48,1807875.0
ANV,2021-03-29 07:00:00,9.79,9.83,9.66,9.83,138500.0
ANV,2021-11-26 07:00:00,15.89,15.89,15.45,15.67,703400.0
ANV,2022-06-14 07:00:00,22.75,24.3,22.75,24.3,1807875.0
ANV,2024-07-18 07:00:00,16.59,16.93,16.45,16.93,2562000.0
ANV,2025-09-23 07:00:00,25.31,26.82,25.31,26.82,1936500.0
ANV,2026-02-09 07:00:00,27.6,27.6,26.7,26.7,1235700.0
APF,2022-10-04 07:00:00,39.1,39.1,38.4,38.4,23861.0
APF,2023-01-11 07:00:00,36.93,36.93,36.58,36.64,2700.0
APF,2024-05-29 07:00:00,48.94,48.94,48.57,48.64,18500.0
APF,2025-10-27 07:00:00,38.05,38.54,37.17,37.95,4000.0
APG,2018-04-10 07:00:00,7.089010819165379,7.35474739683764,3.29,3.29,317680.0
APG,2019-05-31 07:00:00,4.6,4.6,4.48,4.48,476730.0
APG,2021-12-01 07:00:00,18.06,18.27,7.065027027027027,17.85,4844300.0
APG,2021-12-23 07:00:00,19.35,19.6,7.065027027027027,7.623012805692868,1793300.0
APG,2023-05-26 07:00:00,7.42,7.5,7.42,7.5,887800.0
APG,2025-01-21 07:00:00,7.089010819165379,7.14,7.0,7.06,1257665.0
APP,2016-10-24 07:00:00,7.89,7.89,7.89,7.89,100.0
APP,2017-08-18 07:00:00,9.05,9.51,9.05,9.51,300.0
APP,2023-05-23 07:00:00,4.3,4.3,4.2,4.2,14000.0
APP,2025-11-10 07:00:00,6.618693641618497,6.9369942196531795,5.4,5.4,2500.0
ARM,2017-04-13 07:00:00,17.06,26.90807575757576,17.06,17.12,300.0
ASM,2023-03-09 07:00:00,7.11,7.3028743211792095,6.98,7.11,2507000.0
ASM,2023-09-27 07:00:00,8.26,8.26,7.82,8.25,3179500.0
ASM,2023-11-16 07:00:00,7.66,7.75,7.64,7.71,1336400.0
ASM,2024-06-06 07:00:00,9.96,10.08,7.063972762645914,7.730752097355525,3466300.0
ATS,2019-01-04 07:00:00,38.4,38.5,38.2,38.5,26592.0
ATS,2023-05-31 07:00:00,22.51152228763667,23.61772151898734,11.0,11.0,54.0
ATS,2023-10-10 07:00:00,11.0,11.0,11.0,11.0,200.0
ATS,2024-10-09 07:00:00,16.2,16.2,16.2,16.2,300.0
ATS,2024-12-20 07:00:00,14.9,14.9,14.9,14.9,26592.0
AVC,2018-01-10 07:00:00,15.67,15.67,15.67,15.67,1500.0
AVC,2018-03-05 07:00:00,15.67,35.931897637795274,15.67,15.67,1100.0
AVC,2018-03-27 07:00:00,14.89,14.89,14.1,14.1,4900.0
AVC,2018-12-05 07:00:00,16.32,16.32,16.32,16.32,3181.0
AVC,2021-08-09 07:00:00,18.21,18.21,18.21,18.21,2100.0
AVC,2021-08-24 07:00:00,34.57285039370078,35.931897637795274,19.2,19.73,5600.0
AVC,2023-06-21 07:00:00,34.57285039370078,35.931897637795274,33.44,33.44,100.0
AVC,2023-07-14 07:00:00,36.38,39.03,35.34248623131393,36.38,300.0
AVC,2024-03-01 07:00:00,53.4,53.49,35.34248623131393,53.4,3181.0
AVC,2024-08-30 07:00:00,50.81,50.81,50.81,50.81,700.0
AVC,2024-09-20 07:00:00,49.06,49.06,47.12,47.12,3181.0
AVC,2024-10-04 07:00:00,49.15,50.07,35.34248623131393,49.98,1300.0
AVC,2025-03-31 07:00:00,55.3,55.3,54.44,54.44,200.0
BAB,2019-03-06 07:00:00,11.24,11.24,11.24,11.24,5200.0
BAB,2019-09-25 07:00:00,11.4,12.464832015810277,11.4,11.4,3800.0
BAB,2020-04-01 07:00:00,11.27,12.464832015810277,11.27,11.27,3100.0
BAB,2020-07-22 07:00:00,11.72,12.464832015810277,11.72,11.72,2600.0
BAB,2022-08-19 07:00:00,13.98,13.98,13.82,13.9,10800.0
BAB,2023-04-19 07:00:00,10.85,10.93,10.85,10.93,37822.0
BAB,2023-09-18 07:00:00,12.125029673590506,12.464832015810277,11.09,11.17,37822.0
BAB,2024-09-18 07:00:00,10.17,12.464832015810277,10.0,10.17,37822.0
BAB,2025-03-03 07:00:00,11.07,12.464832015810277,10.98,10.98,5913.0
BAB,2025-05-23 07:00:00,10.24,10.34,10.15,10.34,10200.0
BAF,2022-01-14 07:00:00,23.34,23.46,22.77,23.04,2041400.0
BAF,2023-05-16 07:00:00,22.87868131868132,23.688481244281792,15.52,16.4,4913313.0
BAF,2025-01-07 07:00:00,27.0,27.4,22.980746543778803,24.983156906055523,3360200.0
BAF,2025-02-25 07:00:00,32.4,32.5,31.7,31.95,4913313.0
BAF,2025-05-13 07:00:00,34.25,35.3,34.25,35.0,4913313.0
BAF,2025-10-28 07:00:00,31.85,31.85,22.980746543778803,31.35,4913313.0
BAF,2026-02-03 07:00:00,37.6,37.8,37.25,37.45,2472500.0
BAF,2026-04-14 07:00:00,35.2,35.75,34.9,35.75,4913313.0
BAL,2022-06-09 07:00:00,10.83,10.83,10.83,10.83,1107.0
BAL,2022-11-03 07:00:00,5.97,5.97,5.2,5.2,1382.0
BAL,2026-04-13 07:00:00,7.8,7.8,7.8,7.8,1382.0
BBH,2022-02-16 07:00:00,16.79,19.29,16.79,17.41,3600.0
BBH,2024-12-26 07:00:00,13.81,13.81,13.81,13.81,6003.0
BBS,2016-02-26 07:00:00,8.68,8.7,7.97947323704333,8.7,100.0
BBS,2017-08-01 07:00:00,7.28,7.28,7.28,7.28,6300.0
BBS,2018-06-14 07:00:00,7.84,7.84,7.84,7.84,200.0
BBS,2019-05-09 07:00:00,3.73,4.54,3.73,4.54,200.0
BBS,2019-08-21 07:00:00,4.6,4.6,4.6,4.6,23450.0
BBS,2025-01-14 07:00:00,9.54,9.54,9.54,9.54,23450.0
BCA,2023-02-15 07:00:00,4.7,4.7,4.6,4.7,124469.0
BCA,2023-11-16 07:00:00,10.38126094570928,10.913111888111889,5.0,5.1,64300.0
BCA,2024-02-23 07:00:00,23.3,23.3,21.9,23.2,124469.0
BCA,2024-08-23 07:00:00,10.38126094570928,13.1,10.341222707423581,13.1,23000.0
BCA,2025-08-01 07:00:00,10.38126094570928,11.0,10.341222707423581,10.8,22100.0
BCM,2018-09-28 07:00:00,17.89,51.059776785714284,17.71,17.71,50800.0
BCM,2020-12-21 07:00:00,38.17,39.06,38.03,38.08,208290.0
BCM,2023-05-08 07:00:00,74.41,74.6,49.464689689689685,54.687090575141234,508135.0
BCM,2023-07-18 07:00:00,76.41,76.7,49.464689689689685,76.22,352700.0
BCM,2023-07-20 07:00:00,76.89,76.89,49.464689689689685,76.7,268200.0
BCM,2023-08-09 07:00:00,73.26,73.55,49.464689689689685,72.69,508135.0
BCM,2023-08-23 07:00:00,65.05,65.43,63.33,64.67,508135.0
BCM,2024-09-19 07:00:00,69.13,69.62,49.464689689689685,69.62,346300.0
BCM,2025-03-24 07:00:00,77.36,77.36,49.464689689689685,75.98,398600.0
BCP,2020-12-24 07:00:00,9.8,9.927231527093596,9.8,9.8,200.0
BHA,2019-05-22 07:00:00,15.4,15.4,15.4,15.4,16601.0
BHN,2017-11-17 07:00:00,93.12,93.51,90.11,92.73,6280.0
BHN,2018-11-26 07:00:00,63.6,64.91,63.52,64.14,930.0
BHN,2019-09-19 07:00:00,65.52,66.36,65.52,66.36,10313.0
BHN,2020-07-03 07:00:00,44.44,44.44,43.18,44.1,2220.0
BHN,2022-07-13 07:00:00,47.37,55.65581923419413,47.28,48.28,600.0
BHN,2022-10-05 07:00:00,46.19,55.65581923419413,44.83,46.1,7500.0
BHN,2023-07-14 07:00:00,38.4,55.65581923419413,38.31,38.86,10313.0
BHN,2025-03-18 07:00:00,36.34,36.34,36.34,36.34,10313.0
BHN,2026-01-12 07:00:00,53.58358734402852,55.65581923419413,31.6,32.2,5900.0
BHP,2016-01-20 07:00:00,9.18,9.18,7.399071082390953,8.226992528977835,4180.0
BHP,2017-07-11 07:00:00,8.37,8.37,8.07,8.07,3000.0
BHP,2018-10-03 07:00:00,7.353349475383373,7.703050847457627,6.96,6.96,4180.0
BHP,2024-01-22 07:00:00,6.58,7.703050847457627,6.58,6.58,4180.0
BLI,2018-05-03 07:00:00,4.51,9.21359773371105,4.51,4.79,9000.0
BLI,2018-07-26 07:00:00,4.51,4.51,4.51,4.51,800.0
BLI,2019-10-07 07:00:00,8.825542965061379,9.21359773371105,5.56,5.56,5670.0
BLI,2020-01-03 07:00:00,6.12,6.12,5.72,5.72,22349.0
BLI,2025-07-25 07:00:00,9.7,9.7,9.2,9.5,3200.0
BLT,2022-05-10 07:00:00,22.63,25.698471849865953,22.33,22.33,700.0
BMG,2023-02-01 07:00:00,20.24,20.24,20.24,20.24,1.0
BMJ,2015-10-29 07:00:00,0.84,8.938577817531305,0.84,0.84,100.0
BMJ,2026-04-20 07:00:00,9.2,9.8,9.1,9.7,2300.0
BMS,2018-09-04 07:00:00,3.95,4.82,3.95,4.47,4300.0
BMS,2021-08-25 07:00:00,16.73,18.11,8.382473050095117,9.069803378356125,508300.0
BMS,2022-06-16 07:00:00,7.35,7.42,7.2,7.27,46218.0
BMS,2023-08-31 07:00:00,9.94,10.67,9.94,10.51,458816.0
BT1,2020-06-10 07:00:00,9.65,10.201965317919075,9.17,9.17,1300.0
BT1,2021-06-16 07:00:00,10.72,10.78,10.72,10.78,4994.0
BT1,2024-11-05 07:00:00,10.91,10.91,10.07622350674374,10.91,3.0
BTN,2021-04-19 07:00:00,5.2,5.2,3.8761565836298932,4.369338815432713,2800.0
BTN,2021-05-13 07:00:00,4.1,4.5,3.8761565836298932,4.2,2412.0
BTN,2021-09-29 07:00:00,4.2,4.6,4.0,4.3,88009.0
BTN,2022-11-15 07:00:00,4.2,4.4,3.8,3.8,88009.0
BTN,2023-01-12 07:00:00,3.888287965616046,3.9,3.5,3.9,22500.0
BTN,2024-02-27 07:00:00,2.9,4.067564285714286,2.8,2.8,153501.0
BTN,2025-02-10 07:00:00,2.9,3.2,2.9,3.1,88009.0
BTN,2025-05-08 07:00:00,2.8,2.9,2.8,2.9,88009.0
BTP,2016-09-22 07:00:00,5.76,5.82,5.65,5.76,75880.0
BTP,2016-09-30 07:00:00,8.72039184952978,8.989874755381605,5.78,5.86,65660.0
BTP,2017-10-27 07:00:00,4.62,4.78,4.62,4.62,13200.0
BTP,2019-11-25 07:00:00,7.2,7.2,7.11,7.11,11010.0
BTP,2020-07-23 07:00:00,8.79,8.81,8.67,8.73,55560.0
BTP,2020-10-26 07:00:00,8.98,8.98,8.801262250098,8.82,55560.0
BTP,2021-01-19 07:00:00,9.45,9.74,9.23,9.23,91200.0
BTP,2021-06-01 07:00:00,10.75,10.75,10.75,10.75,100.0
BTP,2023-11-14 07:00:00,10.54,10.54,8.801262250098,9.629612151902357,55560.0
BTP,2024-06-17 07:00:00,13.33,13.38,13.24,13.29,55560.0
BTP,2024-09-20 07:00:00,12.38,12.38,12.19,12.38,55560.0
BTP,2024-12-11 07:00:00,11.31,11.31,11.17,11.27,12700.0
BTS,2015-11-02 07:00:00,6.29,6.76,6.29,6.5300806935129,1500.0
BTS,2018-02-07 07:00:00,5.696642235455795,6.000719523373052,4.61,4.61,100.0
BTS,2020-08-31 07:00:00,4.35,4.35,4.35,4.35,94253.0
BTS,2021-07-30 07:00:00,5.36,6.000719523373052,5.36,5.36,17800.0
BTS,2021-09-09 07:00:00,7.45,7.63,7.18,7.45,94253.0
BTS,2022-06-03 07:00:00,8.72,8.72,5.766585812356979,8.63,94253.0
BTS,2023-01-03 07:00:00,5.81,6.76,5.81,6.67,94253.0
BTS,2023-08-24 07:00:00,5.81,6.000719523373052,5.766585812356979,5.81,15623.0
BTU,2021-03-24 07:00:00,8.46,10.32760294117647,8.46,8.46,3023.0
BVL,2021-12-20 07:00:00,21.7,22.75,12.646102719033232,22.75,10858.0
BVL,2022-09-27 07:00:00,14.99,15.45,14.99,15.25,4500.0
BVL,2023-08-08 07:00:00,12.685250501002002,14.46,12.62,12.69,10858.0
BVL,2023-08-30 07:00:00,12.03,12.03,11.83,11.9,3700.0
BVL,2024-02-27 07:00:00,10.26,13.200160160160161,9.53,9.53,1700.0
BVL,2025-05-05 07:00:00,8.14,13.200160160160161,7.76,8.53,10858.0
BVS,2016-07-18 07:00:00,9.01,9.43,9.01,9.43,672699.0
BVS,2017-10-30 07:00:00,13.69,19.55059868675164,13.27,13.76,15600.0
BVS,2018-11-20 07:00:00,8.88,19.55059868675164,8.8,9.1,17400.0
BVS,2020-03-06 07:00:00,7.52,7.52,7.36,7.52,94300.0
BVS,2020-05-26 07:00:00,6.96,19.55059868675164,6.96,7.2,208573.0
BVS,2020-12-10 07:00:00,18.75940379403794,19.55059868675164,10.83,11.0,958732.0
BVS,2021-02-26 07:00:00,18.9,18.9,17.87,18.47,672699.0
BVS,2021-03-03 07:00:00,18.82,18.9,18.56,18.65,813643.0
BVS,2023-11-17 07:00:00,24.24,24.33,18.826679521789433,20.887332351821737,198422.0
BWA,2021-05-28 07:00:00,8.44,8.44,7.701272264631043,8.27,200.0
C21,2017-04-28 07:00:00,14.04,14.04,14.04,14.04,100.0
C21,2017-11-24 07:00:00,16.63,16.87,16.63,16.63,16065.0
C21,2021-11-22 07:00:00,17.63,17.63,16.97,16.97,16065.0
C21,2022-07-21 07:00:00,12.63,13.38,12.44,13.38,2400.0
C21,2023-11-22 07:00:00,15.748863049095608,16.30145150931278,11.85,11.85,800.0
C22,2024-02-07 07:00:00,15.02,15.02,12.941235294117648,14.57269610996363,200.0
CCI,2017-02-15 07:00:00,5.56,13.217358881408597,5.29,5.42,7183.0
CCI,2017-11-17 07:00:00,7.43,7.43,7.43,7.43,420.0
CCI,2021-07-20 07:00:00,11.22,11.86,11.22,11.79,5200.0
CCI,2021-12-06 07:00:00,17.25,17.25,16.36,16.36,1400.0
CCI,2022-04-28 07:00:00,22.28,23.36,12.787405489383739,14.14489569187297,6900.0
