symbol,date,open,high,low,close,volume
AVC,2023-11-08 07:00:00,41.5,41.5,41.5,42.08,1.0
AVC,2024-07-18 07:00:00,52.38,52.38,52.38,52.66,1.0
AVC,2024-11-07 07:00:00,52.98,52.98,52.98,53.08,85.0
AVC,2025-02-21 07:00:00,54.44,54.44,54.44,53.86,20.0
BAB,2020-02-18 07:00:00,11.72,11.72,11.72,11.66,2900.0
BAL,2020-01-02 07:00:00,8.7,8.7,8.7,11.0,200.0
BAL,2020-02-18 07:00:00,6.99,6.99,6.99,7.93,100.0
BAL,2023-03-30 07:00:00,6.06,6.06,6.06,5.97,27.0
BAL,2023-06-05 07:00:00,5.88,5.88,5.88,5.53,1.0
BAL,2025-01-14 07:00:00,8.15,8.15,8.15,7.77,18.0
BBH,2022-06-10 07:00:00,15.18,15.18,15.18,15.74,2.0
BBH,2023-09-15 07:00:00,11.56,11.56,11.56,10.6,5.0
BBH,2024-02-07 07:00:00,9.34,9.34,9.34,10.69,4.0
BBS,2015-10-01 07:00:00,6.76,6.78,6.78,6.78,200.0
BBS,2015-10-02 07:00:00,6.49,6.5,6.5,6.5,200.0
BBS,2015-10-06 07:00:00,6.4,6.87,6.41,6.41,6700.0
BBS,2015-10-08 07:00:00,6.4,6.82,6.41,6.5,600.0
BBS,2015-10-16 07:00:00,6.67,7.1,6.69,7.1,2700.0
BBS,2015-10-19 07:00:00,6.4,6.73,6.41,6.73,2900.0
BBS,2015-10-20 07:00:00,6.53,6.55,6.55,6.55,600.0
BBS,2015-10-22 07:00:00,5.94,6.6,5.95,6.41,15200.0
BBS,2015-10-23 07:00:00,6.4,6.69,6.41,6.69,3100.0
BBS,2015-10-26 07:00:00,6.12,6.14,6.14,6.14,13013.0
BBS,2015-10-27 07:00:00,6.63,6.64,6.64,6.64,100.0
BBS,2015-10-29 07:00:00,6.58,6.6,6.6,6.6,300.0
BBS,2015-10-30 07:00:00,6.76,6.78,6.78,6.78,500.0
BBS,2015-11-05 07:00:00,6.63,6.64,6.64,6.64,2000.0
BBS,2015-11-06 07:00:00,7.08,7.1,7.1,7.1,100.0
BBS,2015-11-10 07:00:00,6.4,7.7,6.41,7.7,1300.0
BBS,2015-11-11 07:00:00,6.94,6.96,6.96,6.96,210.0
BBS,2015-11-12 07:00:00,6.4,6.96,6.41,6.96,1100.0
BBS,2015-11-13 07:00:00,6.26,6.28,6.28,6.28,134.0
BBS,2015-11-18 07:00:00,6.81,6.82,6.82,6.82,200.0
BBS,2015-11-20 07:00:00,6.21,6.23,6.23,6.23,116.0
BBS,2015-11-23 07:00:00,5.99,6.73,6.0,6.73,600.0
BBS,2015-11-24 07:00:00,6.72,7.15,6.73,7.15,200.0
BBS,2015-11-27 07:00:00,7.77,7.79,7.79,7.79,100.0
BBS,2015-12-23 07:00:00,6.99,7.01,7.01,7.01,100.0
BBS,2015-12-28 07:00:00,6.58,6.6,6.6,6.6,200.0
BBS,2015-12-30 07:00:00,6.58,7.01,6.6,7.01,1100.0
BBS,2015-12-31 07:00:00,6.99,7.33,7.01,7.33,1000.0
BBS,2016-01-05 07:00:00,6.4,6.87,6.41,6.87,111100.0
BBS,2016-01-06 07:00:00,6.4,7.33,6.41,7.33,18300.0
BBS,2016-01-12 07:00:00,7.26,7.28,7.28,7.28,200.0
BBS,2016-01-14 07:00:00,7.08,7.65,7.1,7.65,236.0
BBS,2016-01-15 07:00:00,6.9,7.05,6.92,7.05,2200.0
BBS,2016-01-19 07:00:00,7.22,7.24,7.24,7.24,100.0
BBS,2016-01-21 07:00:00,7.22,7.24,7.24,7.24,33.0
BBS,2016-01-25 07:00:00,6.85,6.87,6.87,6.87,100.0
BBS,2016-01-27 07:00:00,6.4,6.82,6.41,6.82,1800.0
BBS,2016-01-28 07:00:00,6.81,7.1,6.82,7.1,800.0
BBS,2016-01-29 07:00:00,6.99,7.01,7.01,7.01,300.0
BBS,2016-02-03 07:00:00,6.99,7.01,7.01,7.01,2600.0
BBS,2016-02-17 07:00:00,6.58,7.1,6.6,7.1,300.0
BBS,2016-02-22 07:00:00,7.04,7.79,7.05,7.79,531.0
BBS,2016-02-23 07:00:00,8.22,8.24,8.24,8.24,200.0
BBS,2016-02-26 07:00:00,8.68,8.7,8.7,8.7,100.0
BBS,2016-03-09 07:00:00,8.32,8.7,8.34,8.7,1100.0
BBS,2016-03-10 07:00:00,7.81,7.83,7.83,7.83,200.0
BBS,2016-03-11 07:00:00,7.04,8.24,7.05,8.24,8800.0
BBS,2016-03-18 07:00:00,8.22,8.24,8.24,8.24,100.0
BBS,2016-03-23 07:00:00,7.4,7.42,7.42,7.42,100.0
BBS,2016-03-31 07:00:00,6.81,6.82,6.82,6.82,1000.0
BBS,2016-04-01 07:00:00,6.76,6.78,6.78,6.78,200.0
BBS,2016-04-04 07:00:00,6.26,6.78,6.28,6.78,600.0
BBS,2016-04-06 07:00:00,6.72,7.28,6.73,7.28,600.0
BBS,2016-04-15 07:00:00,6.53,7.1,6.55,7.05,2300.0
BBS,2016-04-21 07:00:00,6.63,6.64,6.64,6.64,200.0
BBS,2016-04-22 07:00:00,6.63,7.05,6.64,7.05,6200.0
BBS,2016-04-25 07:00:00,6.99,7.33,7.01,7.33,3000.0
BBS,2016-04-29 07:00:00,6.58,8.02,6.6,8.02,5000.0
BBS,2016-05-04 07:00:00,7.95,8.24,7.97,8.24,300.0
BBS,2016-05-06 07:00:00,6.94,7.33,6.96,7.33,900.0
BBS,2016-05-09 07:00:00,7.72,7.74,7.74,7.74,100.0
BBS,2016-05-11 07:00:00,6.67,7.56,6.69,7.05,500.0
BBS,2016-05-13 07:00:00,7.31,7.33,7.33,7.33,300.0
BBS,2016-05-18 07:00:00,6.85,7.56,6.87,7.33,2100.0
