time,open,high,low,close,volume,symbol,target_date
2026-05-18 07:00:00,49.8,51.0,49.0,49.0,10900,TFC,2026-05-18
2026-05-18 07:00:00,6.7,6.7,5.5,5.8,2500,TH1,2026-05-18
2026-05-18 07:00:00,43.4,43.4,42.55,43.3,6600,THG,2026-05-18
2026-05-18 07:00:00,8.8,8.8,8.8,8.8,2200,THP,2026-05-18
2026-05-18 07:00:00,8.8,8.9,8.7,8.9,37600,THT,2026-05-18
2026-05-18 07:00:00,11.6,11.8,11.4,11.4,3100,TJC,2026-05-18
2026-05-18 07:00:00,6.1,6.9,6.0,6.3,1300,TLP,2026-05-18
2026-05-18 07:00:00,56.0,56.0,55.5,55.6,1400,TMB,2026-05-18
2026-05-18 07:00:00,11.8,12.0,11.6,11.8,56100,TMT,2026-05-18
2026-05-18 07:00:00,31.0,31.0,31.0,31.0,100,TNC,2026-05-18
2026-05-18 07:00:00,9.68,10.45,9.68,10.3,29200,TNT,2026-05-18
2026-05-18 07:00:00,16.5,16.8,16.4,16.8,1000,TNV,2026-05-18
2026-05-18 07:00:00,12.9,12.9,12.8,12.8,2500,TNW,2026-05-18
2026-05-18 07:00:00,15.7,15.7,15.5,15.5,7794500,TPB,2026-05-18
2026-05-18 07:00:00,77.0,77.0,75.5,77.0,13100,TRC,2026-05-18
2026-05-18 07:00:00,33.0,33.0,33.0,33.0,100,TRS,2026-05-18
2026-05-18 07:00:00,12.9,12.9,12.8,12.8,7200,TRV,2026-05-18
2026-05-18 07:00:00,5.8,5.8,5.8,5.8,100,TS3,2026-05-18
2026-05-18 07:00:00,6.4,7.1,6.4,7.0,15200,TT6,2026-05-18
2026-05-18 07:00:00,2.46,2.46,2.3,2.4,1129400,TTF,2026-05-18
2026-05-18 07:00:00,15.0,15.0,14.9,15.0,11100,TTN,2026-05-18
2026-05-18 07:00:00,23.1,25.4,22.7,24.8,173900,TV1,2026-05-18
2026-05-18 07:00:00,85.0,85.0,85.0,85.0,200,TVH,2026-05-18
2026-05-18 07:00:00,9.4,9.6,9.2,9.5,334700,TVN,2026-05-18
2026-05-18 07:00:00,4.5,4.7,4.5,4.6,2500,TXM,2026-05-18
