time,open,high,low,close,volume,symbol,target_date
2026-05-20 07:00:00,12.7,12.7,12.7,12.7,1200,ABR,2026-05-20
2026-05-20 07:00:00,55.5,55.5,54.8,54.9,3600,ABT,2026-05-20
2026-05-20 07:00:00,22.8,22.8,22.45,22.65,22390400,ACB,2026-05-20
2026-05-20 07:00:00,12.85,12.95,12.0,12.7,19200,ACC,2026-05-20
2026-05-20 07:00:00,13.4,13.6,12.5,13.4,2300,ACL,2026-05-20
2026-05-20 07:00:00,45.5,45.5,43.5,44.5,1248100,ACV,2026-05-20
2026-05-20 07:00:00,10.15,10.15,10.0,10.15,50000,AFX,2026-05-20
2026-05-20 07:00:00,10.8,10.8,10.5,10.7,12300,AG1,2026-05-20
2026-05-20 07:00:00,11.85,11.95,11.3,11.95,553400,AGG,2026-05-20
2026-05-20 07:00:00,37.0,37.0,36.6,36.8,3700,AGP,2026-05-20
2026-05-20 07:00:00,232.9,237.0,232.9,233.1,2500,AGX,2026-05-20
2026-05-20 07:00:00,7.3,7.3,7.2,7.3,4600,ALV,2026-05-20
2026-05-20 07:00:00,27.9,27.9,26.5,27.0,14800,ANT,2026-05-20
2026-05-20 07:00:00,22.5,22.55,21.65,22.3,661900,ANV,2026-05-20
2026-05-20 07:00:00,47.8,52.0,47.8,49.9,60600,APF,2026-05-20
2026-05-20 07:00:00,4.85,4.91,4.7,4.78,337400,APG,2026-05-20
2026-05-20 07:00:00,4.2,4.5,4.2,4.3,2400,APP,2026-05-20
2026-05-20 07:00:00,5.86,5.91,5.66,5.76,339000,ASM,2026-05-20
2026-05-20 07:00:00,45.1,45.1,39.9,41.0,1200,AVC,2026-05-20
2026-05-20 07:00:00,9.9,9.9,9.7,9.9,36400,AVG,2026-05-20
2026-05-20 07:00:00,11.2,11.3,11.2,11.3,2000,BAB,2026-05-20
2026-05-20 07:00:00,34.6,34.6,32.3,34.2,2032300,BAF,2026-05-20
2026-05-20 07:00:00,21.6,21.6,20.5,21.6,8800,BCA,2026-05-20
2026-05-20 07:00:00,54.3,56.5,52.7,55.3,1012200,BCM,2026-05-20
2026-05-20 07:00:00,8.5,8.7,8.3,8.7,3000,BLI,2026-05-20
2026-05-20 07:00:00,11.4,11.4,11.4,11.4,100,BMJ,2026-05-20
2026-05-20 07:00:00,14.2,14.5,14.1,14.4,115100,BMS,2026-05-20
2026-05-20 07:00:00,4.6,4.6,4.6,4.6,400,BMV,2026-05-20
2026-05-20 07:00:00,15.1,15.1,15.1,15.1,100,BNW,2026-05-20
2026-05-20 07:00:00,8.37,8.37,8.31,8.33,69400,BTP,2026-05-20
2026-05-20 07:00:00,5.0,5.1,5.0,5.1,3200,BTS,2026-05-20
2026-05-20 07:00:00,16.2,16.2,16.2,16.2,2100,BTU,2026-05-20
2026-05-20 07:00:00,25.8,25.9,25.0,25.7,267400,BVS,2026-05-20
2026-05-20 07:00:00,18.0,18.0,18.0,18.0,100,C22,2026-05-20
2026-05-20 07:00:00,18.5,18.5,18.5,18.5,100,CCI,2026-05-20
2026-05-20 07:00:00,14.0,14.0,14.0,14.0,1500,CCR,2026-05-20
2026-05-20 07:00:00,29.1,29.3,29.0,29.3,13100,CDN,2026-05-20
2026-05-20 07:00:00,12.9,12.9,12.9,12.9,1000,CDP,2026-05-20
2026-05-20 07:00:00,9.9,9.9,9.9,9.9,10500,CIA,2026-05-20
2026-05-20 07:00:00,8.6,8.8,8.5,8.6,1900,CID,2026-05-20
2026-05-20 07:00:00,24.6,24.6,24.6,24.6,100,CKD,2026-05-20
2026-05-20 07:00:00,25.7,26.3,25.5,26.0,71100,CLI,2026-05-20
2026-05-20 07:00:00,14.8,14.8,14.6,14.7,38100,CLX,2026-05-20
2026-05-20 07:00:00,70.5,70.5,67.0,67.0,700,CMN,2026-05-20
2026-05-20 07:00:00,31.0,31.1,30.8,31.1,19700,CQN,2026-05-20
2026-05-20 07:00:00,7.5,7.5,7.31,7.4,71300,CRE,2026-05-20
2026-05-20 07:00:00,14.3,14.3,13.4,14.3,18000,CSC,2026-05-20
2026-05-20 07:00:00,11.65,11.8,11.35,11.6,245500,CSM,2026-05-20
2026-05-20 07:00:00,13.4,13.5,13.2,13.3,13400,CST,2026-05-20
2026-05-20 07:00:00,26.2,26.25,25.1,25.8,530200,CSV,2026-05-20
2026-05-20 07:00:00,17.4,17.4,17.1,17.1,3700,CTB,2026-05-20
2026-05-20 07:00:00,35.75,35.9,34.3,35.2,12361700,CTG,2026-05-20
2026-05-20 07:00:00,21.3,21.3,20.5,20.8,405300,CTI,2026-05-20
2026-05-20 07:00:00,7.3,7.9,7.0,7.3,163100,CTP,2026-05-20
2026-05-20 07:00:00,91.6,95.0,87.0,95.0,1144700,CTR,2026-05-20
2026-05-20 07:00:00,5.2,5.4,5.2,5.3,6900,CTX,2026-05-20
2026-05-20 07:00:00,33.45,33.45,32.75,32.85,67000,D2D,2026-05-20
2026-05-20 07:00:00,7.96,7.96,7.96,7.96,1500,DAT,2026-05-20
2026-05-20 07:00:00,22.15,22.3,21.25,21.8,3178800,DBC,2026-05-20
2026-05-20 07:00:00,50.0,50.2,49.85,50.1,50900,DBD,2026-05-20
2026-05-20 07:00:00,37.95,38.0,37.5,38.0,637900,DCL,2026-05-20
2026-05-20 07:00:00,50.3,50.6,47.0,48.8,5140400,DGC,2026-05-20
2026-05-20 07:00:00,41.75,41.75,39.6,40.85,2196900,DGW,2026-05-20
2026-05-20 07:00:00,46.5,47.45,46.5,47.0,72200,DHA,2026-05-20
2026-05-20 07:00:00,11.8,12.0,11.4,11.7,27700,DHB,2026-05-20
2026-05-20 07:00:00,28.8,28.8,28.3,28.6,700,DHD,2026-05-20
2026-05-20 07:00:00,6.7,6.7,6.7,6.7,300,DHM,2026-05-20
2026-05-20 07:00:00,8.8,8.8,8.8,8.8,100,DIH,2026-05-20
2026-05-20 07:00:00,2.66,2.68,2.58,2.62,947000,DLG,2026-05-20
2026-05-20 07:00:00,7.0,7.0,7.0,7.0,300,DPC,2026-05-20
2026-05-20 07:00:00,40.85,42.55,39.8,42.3,1225800,DPR,2026-05-20
2026-05-20 07:00:00,2.17,2.17,2.05,2.08,482500,DRH,2026-05-20
2026-05-20 07:00:00,14.2,14.4,13.3,14.1,1155800,DRI,2026-05-20
2026-05-20 07:00:00,12.95,13.15,12.8,13.0,25200,DSC,2026-05-20
2026-05-20 07:00:00,4.7,4.8,4.3,4.4,483000,DST,2026-05-20
2026-05-20 07:00:00,1.9,1.9,1.9,1.9,100,DTI,2026-05-20
2026-05-20 07:00:00,11.2,11.2,11.1,11.1,500,DTL,2026-05-20
2026-05-20 07:00:00,20.7,20.8,20.5,20.7,54300,DVN,2026-05-20
2026-05-20 07:00:00,2.5,2.5,2.3,2.3,3800,EIN,2026-05-20
2026-05-20 07:00:00,16.45,16.7,16.05,16.7,712100,ELC,2026-05-20
2026-05-20 07:00:00,6.19,6.19,5.83,5.91,1173100,EVG,2026-05-20
2026-05-20 07:00:00,4.6,4.7,4.5,4.6,105000,EVS,2026-05-20
2026-05-20 07:00:00,3.15,3.3,3.12,3.13,72800,FCM,2026-05-20
2026-05-20 07:00:00,12.85,12.85,12.3,12.85,813900,FCN,2026-05-20
2026-05-20 07:00:00,24.9,24.9,24.0,24.0,1500,FDC,2026-05-20
2026-05-20 07:00:00,132.6,132.6,128.5,132.0,618600,FRT,2026-05-20
2026-05-20 07:00:00,13.7,13.8,13.6,13.6,72200,GDA,2026-05-20
2026-05-20 07:00:00,122.5,122.8,115.0,117.9,986300,GEE,2026-05-20
2026-05-20 07:00:00,27.0,27.25,27.0,27.1,10500,GHC,2026-05-20
2026-05-20 07:00:00,4.6,4.6,4.6,4.6,100,GMC,2026-05-20
2026-05-20 07:00:00,7.18,7.21,6.71,7.21,3100,GMH,2026-05-20
2026-05-20 07:00:00,26.2,26.2,26.2,26.2,300,GND,2026-05-20
2026-05-20 07:00:00,1.9,1.9,1.9,1.9,62800,GPC,2026-05-20
2026-05-20 07:00:00,30.5,30.6,30.4,30.6,7200,GSM,2026-05-20
2026-05-20 07:00:00,11.4,11.5,11.0,11.3,123100,GSP,2026-05-20
2026-05-20 07:00:00,9.2,10.1,9.2,10.0,4400,HAC,2026-05-20
2026-05-20 07:00:00,15.5,15.55,15.05,15.45,4349400,HAG,2026-05-20
2026-05-20 07:00:00,7.13,7.13,6.85,7.08,3000,HAP,2026-05-20
2026-05-20 07:00:00,7.19,8.23,7.19,8.22,12100,HAS,2026-05-20
2026-05-20 07:00:00,3.1,3.1,3.1,3.1,100,HAV,2026-05-20
2026-05-20 07:00:00,7.91,7.91,7.7,7.87,46300,HCD,2026-05-20
2026-05-20 07:00:00,26.45,26.5,25.15,25.8,19024500,HDB,2026-05-20
2026-05-20 07:00:00,24.5,24.6,22.7,23.7,3235400,HDG,2026-05-20
2026-05-20 07:00:00,14.6,14.6,14.6,14.6,200,HEP,2026-05-20
2026-05-20 07:00:00,5.9,5.9,5.9,5.9,100,HEV,2026-05-20
2026-05-20 07:00:00,0.8,0.9,0.8,0.9,200100,HHG,2026-05-20
2026-05-20 07:00:00,4.6,4.6,4.26,4.36,461400,HID,2026-05-20
2026-05-20 07:00:00,8.4,8.6,8.0,8.0,8100,HIO,2026-05-20
2026-05-20 07:00:00,20.4,21.9,18.2,21.9,1700,HKT,2026-05-20
2026-05-20 07:00:00,9.0,9.0,9.0,9.0,100,HMR,2026-05-20
2026-05-20 07:00:00,34.3,34.5,33.8,34.0,17500,HMS,2026-05-20
2026-05-20 07:00:00,16.2,16.3,16.2,16.3,1100,HPD,2026-05-20
2026-05-20 07:00:00,4.45,4.46,4.3,4.39,735300,HPX,2026-05-20
2026-05-20 07:00:00,16.1,16.1,16.1,16.1,1000,HSP,2026-05-20
2026-05-20 07:00:00,14.0,14.1,13.5,13.85,380300,HT1,2026-05-20
2026-05-20 07:00:00,2.9,2.9,2.9,2.9,2600,HU3,2026-05-20
2026-05-20 07:00:00,16.1,16.4,16.1,16.4,300,ICG,2026-05-20
2026-05-20 07:00:00,5.9,5.96,5.49,5.75,542600,IDI,2026-05-20
2026-05-20 07:00:00,22.7,22.7,22.6,22.7,9400,IDV,2026-05-20
2026-05-20 07:00:00,9.93,9.95,9.5,9.79,1988600,IJC,2026-05-20
2026-05-20 07:00:00,5.3,5.5,5.3,5.3,5500,ILA,2026-05-20
2026-05-20 07:00:00,7.0,7.0,6.8,6.8,800,ILC,2026-05-20
2026-05-20 07:00:00,47.0,47.3,46.2,46.8,10900,IMP,2026-05-20
2026-05-20 07:00:00,15.7,16.1,15.7,16.0,5100,ITD,2026-05-20
2026-05-20 07:00:00,3.8,3.87,3.78,3.8,169400,JVC,2026-05-20
2026-05-20 07:00:00,48.6,48.8,47.5,48.3,456100,KDC,2026-05-20
2026-05-20 07:00:00,5.8,5.9,5.8,5.9,8400,KGM,2026-05-20
