time,open,high,low,close,volume,symbol,target_date
2026-06-04 07:00:00,12.2,12.2,12.2,12.2,100,ABR,2026-06-04
2026-06-04 07:00:00,55.5,55.7,55.5,55.7,1600,ABT,2026-06-04
2026-06-04 07:00:00,26.0,26.5,25.9,26.25,46895000,ACB,2026-06-04
2026-06-04 07:00:00,12.3,12.65,12.3,12.65,2200,ACC,2026-06-04
2026-06-04 07:00:00,43.8,44.4,43.7,44.1,566900,ACV,2026-06-04
2026-06-04 07:00:00,10.4,10.4,10.15,10.35,53300,AFX,2026-06-04
2026-06-04 07:00:00,10.6,10.6,10.6,10.6,100,AG1,2026-06-04
2026-06-04 07:00:00,11.9,11.9,11.75,11.85,179500,AGG,2026-06-04
2026-06-04 07:00:00,34.7,34.7,34.1,34.1,2200,AGP,2026-06-04
2026-06-04 07:00:00,216.0,216.0,215.9,215.9,9200,AGX,2026-06-04
2026-06-04 07:00:00,7.0,7.1,6.9,6.9,6100,ALV,2026-06-04
2026-06-04 07:00:00,25.9,25.9,25.3,25.6,11200,ANT,2026-06-04
2026-06-04 07:00:00,21.3,21.4,21.15,21.2,183000,ANV,2026-06-04
2026-06-04 07:00:00,44.6,44.6,44.0,44.2,6500,APF,2026-06-04
2026-06-04 07:00:00,4.51,4.51,4.45,4.46,173000,APG,2026-06-04
2026-06-04 07:00:00,4.2,4.3,4.2,4.3,300,APP,2026-06-04
2026-06-04 07:00:00,6.0,6.0,5.9,5.95,198500,ASM,2026-06-04
2026-06-04 07:00:00,45.0,45.0,45.0,45.0,100,AVC,2026-06-04
2026-06-04 07:00:00,9.2,9.3,9.1,9.2,14400,AVG,2026-06-04
2026-06-04 07:00:00,11.2,11.2,11.2,11.2,1200,BAB,2026-06-04
2026-06-04 07:00:00,34.3,34.55,34.25,34.55,1511600,BAF,2026-06-04
2026-06-04 07:00:00,13.2,13.2,13.2,13.2,100,BBS,2026-06-04
2026-06-04 07:00:00,21.1,21.1,19.0,21.0,6100,BCA,2026-06-04
2026-06-04 07:00:00,54.2,55.8,54.1,54.8,645500,BCM,2026-06-04
2026-06-04 07:00:00,23.3,23.3,23.3,23.3,100,BHA,2026-06-04
2026-06-04 07:00:00,29.0,29.4,29.0,29.4,2100,BHN,2026-06-04
2026-06-04 07:00:00,5.7,6.5,5.7,6.5,200,BHP,2026-06-04
2026-06-04 07:00:00,8.5,8.6,8.3,8.6,2000,BLI,2026-06-04
2026-06-04 07:00:00,22.4,22.5,22.4,22.5,200,BLT,2026-06-04
2026-06-04 07:00:00,10.9,10.9,10.0,10.6,700,BMJ,2026-06-04
2026-06-04 07:00:00,14.4,14.4,14.2,14.4,101500,BMS,2026-06-04
2026-06-04 07:00:00,15.9,15.9,15.6,15.8,800,BNW,2026-06-04
2026-06-04 07:00:00,8.33,8.4,8.33,8.38,10300,BTP,2026-06-04
2026-06-04 07:00:00,5.0,5.1,4.8,5.1,25300,BTS,2026-06-04
2026-06-04 07:00:00,25.6,25.9,25.6,25.7,31300,BVS,2026-06-04
2026-06-04 07:00:00,18.5,19.0,18.5,19.0,300,CCI,2026-06-04
2026-06-04 07:00:00,28.6,29.0,28.5,29.0,5600,CDN,2026-06-04
2026-06-04 07:00:00,13.0,13.0,13.0,13.0,2000,CDP,2026-06-04
2026-06-04 07:00:00,9.9,9.9,9.9,9.9,1300,CIA,2026-06-04
2026-06-04 07:00:00,7.8,8.0,7.8,8.0,1500,CID,2026-06-04
2026-06-04 07:00:00,22.6,22.6,22.22,22.6,800,CKD,2026-06-04
2026-06-04 07:00:00,25.5,26.3,24.9,26.2,58500,CLI,2026-06-04
2026-06-04 07:00:00,14.8,14.8,14.7,14.7,27200,CLX,2026-06-04
2026-06-04 07:00:00,82.6,83.0,80.1,80.3,16700,CMN,2026-06-04
2026-06-04 07:00:00,31.3,31.4,31.3,31.4,7500,CQN,2026-06-04
2026-06-04 07:00:00,7.2,7.2,7.2,7.2,1000,CQT,2026-06-04
2026-06-04 07:00:00,7.68,7.68,7.4,7.4,387900,CRE,2026-06-04
2026-06-04 07:00:00,24.5,27.8,24.5,27.8,2100,CRV,2026-06-04
2026-06-04 07:00:00,13.5,13.6,13.5,13.6,6100,CSC,2026-06-04
2026-06-04 07:00:00,12.55,12.55,12.3,12.5,65200,CSM,2026-06-04
2026-06-04 07:00:00,12.1,12.3,12.0,12.3,43300,CST,2026-06-04
