time,open,high,low,close,volume,symbol,target_date
2026-06-01 07:00:00,12.6,12.6,12.1,12.1,600,ABR,2026-06-01
2026-06-01 07:00:00,56.0,56.4,55.8,55.8,12400,ABT,2026-06-01
2026-06-01 07:00:00,24.9,25.05,24.55,24.9,15967100,ACB,2026-06-01
2026-06-01 07:00:00,12.4,12.4,12.05,12.4,38200,ACC,2026-06-01
2026-06-01 07:00:00,13.0,13.0,13.0,13.0,100,ACL,2026-06-01
2026-06-01 07:00:00,43.9,43.9,43.4,43.7,753300,ACV,2026-06-01
2026-06-01 07:00:00,10.6,10.6,10.4,10.4,38600,AFX,2026-06-01
2026-06-01 07:00:00,10.4,10.4,10.3,10.3,9000,AG1,2026-06-01
2026-06-01 07:00:00,12.0,12.1,11.9,12.0,143300,AGG,2026-06-01
2026-06-01 07:00:00,37.0,37.7,36.7,36.7,1200,AGP,2026-06-01
2026-06-01 07:00:00,233.9,235.0,232.9,235.0,700,AGX,2026-06-01
2026-06-01 07:00:00,7.0,7.0,6.8,6.9,10600,ALV,2026-06-01
2026-06-01 07:00:00,26.0,26.0,25.4,25.85,8700,ANT,2026-06-01
2026-06-01 07:00:00,21.5,22.0,21.4,21.6,368200,ANV,2026-06-01
2026-06-01 07:00:00,46.0,46.9,45.0,45.6,31500,APF,2026-06-01
2026-06-01 07:00:00,4.4,4.61,4.4,4.56,300500,APG,2026-06-01
2026-06-01 07:00:00,4.2,4.4,4.2,4.2,4100,APP,2026-06-01
2026-06-01 07:00:00,5.82,5.93,5.82,5.86,106700,ASM,2026-06-01
2026-06-01 07:00:00,43.1,45.5,43.1,45.5,400,AVC,2026-06-01
2026-06-01 07:00:00,9.6,9.6,9.3,9.5,34800,AVG,2026-06-01
2026-06-01 07:00:00,11.2,11.2,11.2,11.2,2600,BAB,2026-06-01
2026-06-01 07:00:00,34.65,34.7,34.5,34.7,715900,BAF,2026-06-01
2026-06-01 07:00:00,21.2,21.2,21.2,21.2,200,BCA,2026-06-01
2026-06-01 07:00:00,56.0,56.4,54.6,54.7,450600,BCM,2026-06-01
2026-06-01 07:00:00,27.0,27.0,27.0,27.0,100,BDW,2026-06-01
2026-06-01 07:00:00,29.4,29.4,29.4,29.4,100,BHN,2026-06-01
2026-06-01 07:00:00,6.5,6.5,6.5,6.5,200,BHP,2026-06-01
2026-06-01 07:00:00,8.9,8.9,8.4,8.9,1400,BLI,2026-06-01
2026-06-01 07:00:00,6.9,6.9,6.9,6.9,1900,BLN,2026-06-01
2026-06-01 07:00:00,14.5,14.6,14.2,14.4,126500,BMS,2026-06-01
2026-06-01 07:00:00,17.0,17.0,13.6,16.6,300,BNW,2026-06-01
2026-06-01 07:00:00,10.9,10.9,10.9,10.9,100,BT1,2026-06-01
2026-06-01 07:00:00,2.7,2.7,2.7,2.7,100,BTN,2026-06-01
2026-06-01 07:00:00,8.38,8.39,8.35,8.39,13500,BTP,2026-06-01
2026-06-01 07:00:00,16.9,16.9,16.9,16.9,100,BTU,2026-06-01
