time,open,high,low,close,volume,symbol,target_date
2026-05-28 07:00:00,12.65,12.7,12.65,12.7,300,ABR,2026-05-28
2026-05-28 07:00:00,56.7,57.0,56.4,56.4,4000,ABT,2026-05-28
2026-05-28 07:00:00,25.1,25.3,24.65,24.65,21718800,ACB,2026-05-28
2026-05-28 07:00:00,12.0,12.5,12.0,12.5,500,ACC,2026-05-28
2026-05-28 07:00:00,12.65,13.0,12.65,13.0,1100,ACL,2026-05-28
2026-05-28 07:00:00,43.9,44.1,43.6,43.9,424800,ACV,2026-05-28
2026-05-28 07:00:00,10.4,10.65,10.4,10.6,84900,AFX,2026-05-28
2026-05-28 07:00:00,10.4,10.4,10.2,10.4,38300,AG1,2026-05-28
2026-05-28 07:00:00,12.05,12.1,11.95,12.0,131600,AGG,2026-05-28
2026-05-28 07:00:00,38.9,38.9,36.5,36.5,1300,AGP,2026-05-28
2026-05-28 07:00:00,209.7,209.7,209.7,209.7,500,AGX,2026-05-28
2026-05-28 07:00:00,7.2,7.3,7.1,7.2,7700,ALV,2026-05-28
2026-05-28 07:00:00,26.7,26.7,25.7,25.7,11700,ANT,2026-05-28
2026-05-28 07:00:00,22.2,22.4,22.05,22.05,328800,ANV,2026-05-28
2026-05-28 07:00:00,50.0,51.9,50.0,50.9,34300,APF,2026-05-28
2026-05-28 07:00:00,4.6,4.66,4.59,4.6,134700,APG,2026-05-28
2026-05-28 07:00:00,4.1,4.2,4.1,4.2,2400,APP,2026-05-28
2026-05-28 07:00:00,5.92,5.93,5.86,5.88,156500,ASM,2026-05-28
2026-05-28 07:00:00,9.7,9.7,9.4,9.7,23000,AVG,2026-05-28
2026-05-28 07:00:00,11.3,11.3,11.3,11.3,800,BAB,2026-05-28
2026-05-28 07:00:00,34.65,34.65,34.4,34.65,975800,BAF,2026-05-28
2026-05-28 07:00:00,21.0,21.4,21.0,21.4,800,BCA,2026-05-28
2026-05-28 07:00:00,55.1,55.4,54.1,54.1,310200,BCM,2026-05-28
2026-05-28 07:00:00,9.3,9.3,9.3,9.3,1000,BCP,2026-05-28
2026-05-28 07:00:00,29.3,29.45,29.3,29.45,1200,BHN,2026-05-28
2026-05-28 07:00:00,7.6,7.6,7.6,7.6,100,BHP,2026-05-28
2026-05-28 07:00:00,22.2,22.2,22.2,22.2,1000,BLT,2026-05-28
2026-05-28 07:00:00,14.3,15.0,14.3,14.3,106700,BMS,2026-05-28
2026-05-28 07:00:00,8.4,8.44,8.34,8.4,81900,BTP,2026-05-28
2026-05-28 07:00:00,5.1,5.2,5.1,5.1,5600,BTS,2026-05-28
2026-05-28 07:00:00,14.8,14.8,14.0,14.0,1200,BVL,2026-05-28
2026-05-28 07:00:00,26.6,26.9,26.3,26.4,156100,BVS,2026-05-28
2026-05-28 07:00:00,14.8,14.8,14.8,14.8,100,CCR,2026-05-28
2026-05-28 07:00:00,29.0,29.2,29.0,29.2,600,CDN,2026-05-28
2026-05-28 07:00:00,9.8,9.8,9.8,9.8,200,CIA,2026-05-28
2026-05-28 07:00:00,23.8,23.8,23.5,23.5,200,CKD,2026-05-28
2026-05-28 07:00:00,26.0,27.0,26.0,26.7,457500,CLI,2026-05-28
2026-05-28 07:00:00,14.6,14.7,14.6,14.6,37700,CLX,2026-05-28
2026-05-28 07:00:00,19.9,19.9,19.9,19.9,100,CMM,2026-05-28
2026-05-28 07:00:00,76.8,76.8,72.6,72.9,4000,CMN,2026-05-28
2026-05-28 07:00:00,31.1,31.3,31.1,31.2,17600,CQN,2026-05-28
2026-05-28 07:00:00,8.0,8.0,7.85,7.93,197400,CRE,2026-05-28
2026-05-28 07:00:00,13.9,14.0,13.8,13.8,1700,CSC,2026-05-28
2026-05-28 07:00:00,12.0,12.05,11.8,12.05,142000,CSM,2026-05-28
2026-05-28 07:00:00,12.7,12.9,12.5,12.5,11400,CST,2026-05-28
2026-05-28 07:00:00,25.45,25.6,25.4,25.4,166800,CSV,2026-05-28
2026-05-28 07:00:00,17.0,17.0,17.0,17.0,2100,CTB,2026-05-28
2026-05-28 07:00:00,35.35,35.5,34.85,34.85,6013300,CTG,2026-05-28
2026-05-28 07:00:00,20.35,20.55,20.35,20.45,61400,CTI,2026-05-28
2026-05-28 07:00:00,8.4,9.1,8.4,9.1,359200,CTP,2026-05-28
2026-05-28 07:00:00,90.0,90.5,88.0,90.0,489500,CTR,2026-05-28
2026-05-28 07:00:00,25.0,25.0,25.0,25.0,500,CTW,2026-05-28
2026-05-28 07:00:00,5.3,5.5,5.3,5.4,82000,CTX,2026-05-28
2026-05-28 07:00:00,32.9,32.9,32.0,32.0,67600,D2D,2026-05-28
2026-05-28 07:00:00,8.0,8.0,7.9,7.9,1000,DAT,2026-05-28
2026-05-28 07:00:00,21.95,22.1,21.6,21.65,1627800,DBC,2026-05-28
2026-05-28 07:00:00,49.05,50.9,49.05,50.7,61500,DBD,2026-05-28
2026-05-28 07:00:00,8.3,8.3,8.3,8.3,100,DC1,2026-05-28
2026-05-28 07:00:00,37.8,38.3,37.1,37.7,806700,DCL,2026-05-28
2026-05-28 07:00:00,48.0,48.0,47.6,47.6,1427700,DGC,2026-05-28
2026-05-28 07:00:00,41.7,42.05,41.3,41.6,815500,DGW,2026-05-28
2026-05-28 07:00:00,49.1,49.95,48.6,48.75,15100,DHA,2026-05-28
2026-05-28 07:00:00,11.9,11.9,11.9,11.9,100,DHB,2026-05-28
2026-05-28 07:00:00,28.6,28.6,28.6,28.6,5700,DHD,2026-05-28
2026-05-28 07:00:00,6.45,6.45,6.45,6.45,1600,DHM,2026-05-28
2026-05-28 07:00:00,8.4,8.9,8.3,8.9,2900,DIH,2026-05-28
2026-05-28 07:00:00,2.71,2.71,2.65,2.65,492300,DLG,2026-05-28
2026-05-28 07:00:00,42.1,42.4,41.5,41.5,555900,DPR,2026-05-28
2026-05-28 07:00:00,2.09,2.12,2.02,2.03,396900,DRH,2026-05-28
2026-05-28 07:00:00,14.0,14.2,13.9,14.0,318100,DRI,2026-05-28
2026-05-28 07:00:00,12.9,12.95,12.7,12.7,12900,DSC,2026-05-28
2026-05-28 07:00:00,6.3,6.3,5.8,6.3,1052900,DST,2026-05-28
2026-05-28 07:00:00,1.9,2.0,1.9,2.0,5000,DTI,2026-05-28
2026-05-28 07:00:00,11.0,11.0,11.0,11.0,500,DTL,2026-05-28
2026-05-28 07:00:00,21.0,21.0,20.6,20.7,25100,DVN,2026-05-28
