time,open,high,low,close,volume,symbol,target_date
2026-05-25 07:00:00,13.4,14.2,13.4,14.1,500,STC,2026-05-25
2026-05-25 07:00:00,31.05,32.0,31.05,32.0,200,STG,2026-05-25
2026-05-25 07:00:00,24.5,24.5,24.4,24.5,1700,SWC,2026-05-25
2026-05-25 07:00:00,32.0,33.3,32.0,32.0,9500,TBC,2026-05-25
2026-05-25 07:00:00,11.3,11.5,11.3,11.45,99200,TCI,2026-05-25
2026-05-25 07:00:00,32.2,32.2,31.7,31.7,200,TCW,2026-05-25
2026-05-25 07:00:00,7.1,7.1,7.0,7.1,4500,TD6,2026-05-25
2026-05-25 07:00:00,10.65,10.85,10.65,10.85,79000,TDC,2026-05-25
2026-05-25 07:00:00,8.9,8.9,8.9,8.9,100,TDS,2026-05-25
2026-05-25 07:00:00,7.5,7.6,7.5,7.6,20100,TDT,2026-05-25
2026-05-25 07:00:00,50.0,50.0,50.0,50.0,300,TDW,2026-05-25
2026-05-25 07:00:00,49.5,49.5,49.5,49.5,4800,TFC,2026-05-25
2026-05-25 07:00:00,5.2,6.3,5.2,5.8,9800,TH1,2026-05-25
2026-05-25 07:00:00,42.9,42.9,42.6,42.8,7300,THG,2026-05-25
2026-05-25 07:00:00,8.7,8.9,8.7,8.8,32200,THT,2026-05-25
2026-05-25 07:00:00,17.0,17.0,17.0,17.0,200,THW,2026-05-25
2026-05-25 07:00:00,10.4,10.7,10.4,10.7,900,TJC,2026-05-25
2026-05-25 07:00:00,55.8,55.8,55.6,55.6,900,TMB,2026-05-25
2026-05-25 07:00:00,11.95,12.2,11.7,11.7,9500,TMT,2026-05-25
2026-05-25 07:00:00,12.45,12.45,11.0,11.0,503400,TNT,2026-05-25
2026-05-25 07:00:00,14.1,14.6,14.1,14.1,59900,TNV,2026-05-25
2026-05-25 07:00:00,12.8,12.8,12.8,12.8,14300,TNW,2026-05-25
2026-05-25 07:00:00,15.6,15.7,15.5,15.6,4907800,TPB,2026-05-25
2026-05-25 07:00:00,75.5,75.6,75.0,75.5,15400,TRC,2026-05-25
2026-05-25 07:00:00,12.8,12.8,12.6,12.7,2300,TRV,2026-05-25
2026-05-25 07:00:00,5.6,5.6,5.6,5.6,100,TS3,2026-05-25
2026-05-25 07:00:00,7.8,8.0,7.6,7.6,10200,TT6,2026-05-25
2026-05-25 07:00:00,8.5,8.5,8.5,8.5,4600,TTC,2026-05-25
2026-05-25 07:00:00,2.29,2.33,2.26,2.27,560100,TTF,2026-05-25
2026-05-25 07:00:00,14.9,14.9,14.8,14.8,15600,TTN,2026-05-25
2026-05-25 07:00:00,23.7,24.9,23.3,23.9,83000,TV1,2026-05-25
2026-05-25 07:00:00,10.6,11.8,10.5,11.6,4150300,TVN,2026-05-25
2026-05-25 07:00:00,3.1,3.2,3.1,3.1,500,UDC,2026-05-25
2026-05-25 07:00:00,5.6,5.7,5.6,5.7,200,UPH,2026-05-25
2026-05-25 07:00:00,13.1,13.4,12.7,13.0,134100,VBB,2026-05-25
2026-05-25 07:00:00,6.8,6.8,6.4,6.4,5300,VBT,2026-05-25
2026-05-25 07:00:00,22.8,24.4,22.0,24.4,700,VC6,2026-05-25
2026-05-25 07:00:00,6.2,6.7,6.2,6.6,6000,VCA,2026-05-25
2026-05-25 07:00:00,9.9,9.9,9.3,9.5,3900,VCC,2026-05-25
2026-05-25 07:00:00,21.1,21.15,20.8,20.9,2241500,VCG,2026-05-25
2026-05-25 07:00:00,25.1,25.3,24.7,24.75,4388500,VCI,2026-05-25
2026-05-25 07:00:00,33.4,33.5,33.25,33.35,1458700,VCK,2026-05-25
2026-05-25 07:00:00,23.3,23.7,23.3,23.7,21300,VCP,2026-05-25
2026-05-25 07:00:00,13.6,13.6,13.35,13.45,223500,VDS,2026-05-25
2026-05-25 07:00:00,3.1,3.1,3.1,3.1,600,VE9,2026-05-25
2026-05-25 07:00:00,93.9,93.9,93.4,93.7,1500,VEF,2026-05-25
2026-05-25 07:00:00,27.8,27.8,27.8,27.8,100,VES,2026-05-25
